C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-2-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memory Accuracy,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime,,,FC,Ext,Baseline,,Combined
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,11,21,,,1,1,11,,,,,,,661,244801,244801,244140,244101,661,Baseline,Proc,Block1,Keyboard,-1,242825,242825,239647,3,3177,239607,stims2/animals/leopard.jpg,,,,Keyboard,-1,244100,244099,242862,7,1237,242835,,,,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,12,4,,,1,1,12,,,,,,,793,248176,248176,247383,247348,793,Baseline,Proc,Block1,Keyboard,-1,246564,246563,244874,2,1688,244839,stims2/animals/dragonfly.jpg,,,,Keyboard,-1,247348,247347,246604,3,743,246572,,,,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,13,,,,5,1,13,,,,,,,543,257119,257119,256576,256545,543,FearConditioning,Proc,Block1,Keyboard,-1,252171,252170,248250,1,3920,248214,stims2/tools/blackboard.jpg,,,5,Keyboard,-1,256543,256543,252212,3,4330,252179,,,Incorrect_Baseline,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,14,,,,4,1,14,,,,,,,660,260861,260861,260201,260161,660,Baseline,Proc,Block1,Keyboard,-1,259183,259182,257193,1,1989,257156,stims2/tools/rake.jpg,18,,,Keyboard,-1,260161,260160,259222,2,938,259192,,,,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,15,,,14,2,1,15,,,,,,,698,265076,265076,264378,264346,698,FearConditioning,Proc,Block1,Keyboard,-1,263283,263282,260901,2,2381,260873,stims2/animals/camel.jpg,,,,Keyboard,-1,264345,264345,263317,6,1028,263289,,,Correct,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,16,,,20,2,1,16,,,,,,,691,272013,272013,271322,271284,691,FearConditioning,Proc,Block1,Keyboard,-1,268764,268763,265128,2,3635,265090,stims2/animals/mouse.jpg,,,,Keyboard,-1,271282,271281,268801,7,2479,268772,,,Correct,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,17,23,,,1,1,17,,,,,,,571,280371,280371,279800,279760,571,Baseline,Proc,Block1,Keyboard,-1,278330,278329,272085,2,6244,272048,stims2/animals/pigeon.jpg,,,,Keyboard,-1,279760,279759,278365,6,1394,278338,,,,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,18,,19,,3,1,18,,,,,,,675,287489,287489,286814,286783,675,Extinction,Proc,Block1,Keyboard,-1,284926,284925,280450,2,4475,280411,stims2/animals/rhino.jpg,,,,Keyboard,-1,286783,286782,284963,7,1819,284935,,,,Incorrect_FearConditioning,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,19,,,,6,1,19,,,,,,,780,293066,293066,292286,292262,780,Extinction,Proc,Block1,Keyboard,-1,289071,289070,287564,1,1505,287527,stims2/tools/chainsaw.jpg,,21,,Keyboard,-1,292260,292259,289110,6,3148,289080,,,,Incorrect_Baseline,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,20,,,,6,1,20,,,,,,,668,298362,298362,297694,297669,668,Extinction,Proc,Block1,Keyboard,-1,296287,296286,293132,1,3154,293103,stims2/tools/airpump.jpg,,9,,Keyboard,-1,297669,297668,296330,2,1338,296296,,,,Incorrect_Baseline,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,21,,,10,2,1,21,,,,,,,645,301832,301832,301187,301154,645,FearConditioning,Proc,Block1,Keyboard,-1,300749,300748,298427,2,2321,298397,stims2/animals/ant.jpg,,,,Keyboard,-1,301152,301151,300791,1,360,300757,,,Correct,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,22,,,2,2,1,22,,,,,,,538,304353,304353,303815,303786,538,FearConditioning,Proc,Block1,Keyboard,-1,303262,303261,301904,2,1357,301870,stims2/animals/firebug.jpg,,,,Keyboard,-1,303784,303783,303302,2,481,303269,,,Correct,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,23,,,,6,1,23,,,,,,,685,311536,311536,310851,310821,685,Extinction,Proc,Block1,Keyboard,-1,307203,307203,304429,3,2773,304389,stims2/tools/screwdriver.jpg,,22,,Keyboard,-1,310819,310818,307242,6,3576,307211,,,,Correct,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,24,,,,4,1,24,,,,,,,794,315652,315652,314858,314827,794,Baseline,Proc,Block1,Keyboard,-1,314539,314538,311631,2,2907,311595,stims2/tools/shoehorn.jpg,3,,,Keyboard,-1,314826,314825,314578,1,247,314549,,,,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,25,,,7,2,1,25,,,,,,,526,320951,320951,320425,320394,526,FearConditioning,Proc,Block1,Keyboard,-1,319178,319178,315730,1,3447,315690,stims2/animals/palmcockatoo.jpg,,,,Keyboard,-1,320393,320393,319226,6,1167,319188,,,Incorrect_Baseline,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,26,,,,5,1,26,,,,,,,762,324687,324687,323925,323895,762,FearConditioning,Proc,Block1,Keyboard,-1,323369,323368,321025,1,2343,320988,stims2/tools/spoon.jpg,,,21,Keyboard,-1,323894,323893,323412,7,481,323377,,,Incorrect_Baseline,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,27,,,,5,1,27,,,,,,,759,328170,328170,327411,327376,759,FearConditioning,Proc,Block1,Keyboard,-1,327017,327017,324752,2,2264,324725,stims2/tools/sander.jpg,,,10,Keyboard,-1,327374,327373,327065,1,308,327026,,,Correct,,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,28,,17,,3,1,28,,,,,,,674,332527,332527,331853,331826,674,Extinction,Proc,Block1,Keyboard,-1,331647,331646,328245,2,3401,328206,stims2/animals/flamingo.jpg,,,,Keyboard,-1,331825,331825,331691,6,134,331655,,,,Incorrect_FearConditioning,,,
Typicality_Source_Mem,2,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">1922616233299</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-21T02:21:14Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-2-1,59.997,1.0.0.75,1,Keyboard,-1528920821,Full,3.0.3.31,3.0.3.31,9/20/2017,9/21/2017 2:21,21:21:14,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,167918,167918,159575,158674,Keyboard,-1,170224,170224,167951,167920,3.0.3.18,Keyboard,Keyboard,Keyboard,Keyboard,-1,172595,172594,170265,170226,Keyboard,-1,177739,177738,172626,172597,29,,,,4,1,29,,,,,,,779,339779,339779,339000,338973,779,Baseline,Proc,Block1,Keyboard,-1,337901,337901,332605,3,5295,332563,stims2/tools/transmissionwrench.jpg,16,,,Keyboard,-1,338973,338972,337934,4,1038,337909,,,,,,,
