C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-120-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,1,,8,,3,1,1,,,,,,,646,203905,203904,203258,203233,646,Extinction,Proc,Block1,Keyboard,-1,197411,197410,191804,2,5606,191778,stims2/animals/cricket.jpg,,,,Keyboard,-1,203232,203231,197445,3,5785,197417
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,2,,,,6,1,2,,,,,,,796,215033,215032,214236,214211,796,Extinction,Proc,Block1,Keyboard,-1,207849,207848,203944,3,3904,203916,stims2/tools/airpump.jpg,,9,,Keyboard,-1,214210,214209,207873,1,6336,207856
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,3,,14,,3,1,3,,,,,,,798,226469,226468,225670,225644,798,Extinction,Proc,Block1,Keyboard,-1,217759,217758,215072,2,2685,215046,stims2/animals/marmot.jpg,,,,Keyboard,-1,225643,225642,217791,4,7851,217766
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,4,,,,6,1,4,,,,,,,555,234605,234604,234049,234022,555,Extinction,Proc,Block1,Keyboard,-1,231014,231013,226494,3,4519,226477,stims2/tools/workbench.jpg,,11,,Keyboard,-1,234021,234020,231040,1,2980,231022
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,5,,3,,3,1,5,,,,,,,539,243658,243657,243118,243094,539,Extinction,Proc,Block1,Keyboard,-1,239612,239611,234643,2,4967,234618,stims2/animals/halibut.jpg,,,,Keyboard,-1,243093,243092,239643,2,3448,239619
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,6,,5,,3,1,6,,,,,,,784,250101,250100,249316,249290,784,Extinction,Proc,Block1,Keyboard,-1,246315,246314,243698,1,2615,243673,stims2/animals/hyena.jpg,,,,Keyboard,-1,249289,249288,246347,4,2940,246322
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,7,1,,,1,1,7,,,,,,,524,254863,254862,254338,254313,524,Baseline,Proc,Block1,Keyboard,-1,253340,253339,250137,2,3202,250114,stims2/animals/flea.jpg,,,,Keyboard,-1,254312,254311,253376,1,935,253347
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,8,,,5,2,1,8,,,,,,,525,263552,263551,263026,263001,525,FearConditioning,Proc,Block1,Keyboard,-1,259525,259524,254901,2,4622,254876,stims2/animals/mahimahi.jpg,,,,Keyboard,-1,263000,262999,259558,2,3441,259533
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,9,,,,4,1,9,,,,,,,770,273771,273770,273000,272974,770,Baseline,Proc,Block1,Keyboard,-1,265930,265929,263591,3,2337,263566,stims2/tools/beadingtool.jpg,4,,,Keyboard,-1,272973,272971,265962,1,7009,265937
Typicality_Source_Mem,120,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742188</Frequency><Timestamp dt:dt=""r8"">6452056108339</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-07-24T22:01:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-120-1,59.947,1.0.0.84,1,Keyboard,1015425888,Full,3.0.3.60,3.0.3.60,7/24/2018,,17:01:36,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,184315,184314,174591,174555,Keyboard,-1,186135,186135,184336,184316,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,189050,189049,186154,186137,Keyboard,-1,191770,191769,189068,189051,10,,19,,3,1,10,,,,,,,791,279683,279682,278891,278866,791,Extinction,Proc,Block1,Keyboard,-1,276602,276600,273809,2,2791,273783,stims2/animals/rhino.jpg,,,,Keyboard,-1,278865,278864,276634,5,2230,276609
