C:\Users\Emily\Box\Eshani\raw_typicality_source_mem\Typicality_Source_Mem-105-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Intro.DEVICE,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,SMP,SourceMemInstructions.DEVICE,SourceMemInstructions2.DEVICE,SourceMemPractice.DEVICE,SourceMemPractice.Duration,SourceMemPractice.FinishTime,SourceMemPractice.OffsetTime,SourceMemPractice.OnsetTime,SourceMemPractice.StartTime,SourceMemPracticeFB.DEVICE,SourceMemPracticeFB.Duration,SourceMemPracticeFB.FinishTime,SourceMemPracticeFB.OffsetTime,SourceMemPracticeFB.OnsetTime,SourceMemPracticeFB.StartTime,StudioVersion,Typicality1.DEVICE,Typicality2.DEVICE,Typicality3.DEVICE,TypicalityPractice.DEVICE,TypicalityPractice.Duration,TypicalityPractice.FinishTime,TypicalityPractice.OffsetTime,TypicalityPractice.OnsetTime,TypicalityPractice.StartTime,TypicalityPracticeFB.DEVICE,TypicalityPracticeFB.Duration,TypicalityPracticeFB.FinishTime,TypicalityPracticeFB.OffsetTime,TypicalityPracticeFB.OnsetTime,TypicalityPracticeFB.StartTime,Block,AB,AE,AFC,Block1,Block1.Cycle,Block1.Sample,Block2,Block2.Cycle,Block2.Sample,Block3,Block3.Cycle,Block3.Sample,ITI.Duration,ITI.FinishTime,ITI.OffsetTime,ITI.OnsetTime,ITI.StartTime,ITIdur,Phase,Procedure,Running,SourceMem.DEVICE,SourceMem.Duration,SourceMem.FinishTime,SourceMem.OffsetTime,SourceMem.OnsetTime,SourceMem.RESP,SourceMem.RT,SourceMem.StartTime,stims,TB,TE,TFC,Typicality.DEVICE,Typicality.Duration,Typicality.FinishTime,Typicality.OffsetTime,Typicality.OnsetTime,Typicality.RESP,Typicality.RT,Typicality.StartTime
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,1,,,,5,1,1,,,,,,,757,646685,646685,645928,645903,757,FearConditioning,Proc,Block1,Keyboard,-1,642638,642638,635390,1,7247,635366,stims2/tools/sparkplug.jpg,,,8,Keyboard,-1,645903,645902,642670,7,3232,642644
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,2,,,19,2,1,2,,,,,,,653,654734,654734,654081,654055,653,FearConditioning,Proc,Block1,Keyboard,-1,652650,652649,646725,1,5924,646700,stims2/animals/duck.jpg,,,,Keyboard,-1,654055,654054,652682,7,1372,652657
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,3,,,,4,1,3,,,,,,,691,657480,657479,656788,656764,691,Baseline,Proc,Block1,Keyboard,-1,656314,656313,654774,1,1539,654749,stims2/tools/gardenhose.jpg,17,,,Keyboard,-1,656763,656763,656345,7,417,656319
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,4,,,,6,1,4,,,,,,,726,682520,682520,681794,681769,726,Extinction,Proc,Block1,Keyboard,-1,677454,677453,657516,3,19937,657490,stims2/tools/jumpercables.jpg,,17,,Keyboard,-1,681768,681767,677485,4,4282,677460
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,5,,19,,3,1,5,,,,,,,770,691936,691936,691166,691142,770,Extinction,Proc,Block1,Keyboard,-1,687776,687775,682556,1,5219,682531,stims2/animals/rhino.jpg,,,,Keyboard,-1,691141,691140,687806,3,3334,687781
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,6,,13,,3,1,6,,,,,,,735,699934,699934,699199,699173,735,Extinction,Proc,Block1,Keyboard,-1,695649,695649,691972,2,3676,691947,stims2/animals/reindeer.jpg,,,,Keyboard,-1,699172,699172,695680,3,3491,695655
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,7,,8,,3,1,7,,,,,,,654,703828,703828,703174,703149,654,Extinction,Proc,Block1,Keyboard,-1,701900,701899,699970,1,1929,699946,stims2/animals/cricket.jpg,,,,Keyboard,-1,703149,703148,701933,7,1214,701905
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,8,,,4,2,1,8,,,,,,,692,706474,706474,705782,705756,692,FearConditioning,Proc,Block1,Keyboard,-1,705353,705352,703864,1,1487,703839,stims2/animals/catfish.jpg,,,,Keyboard,-1,705755,705754,705383,7,370,705358
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,9,,,,4,1,9,,,,,,,538,709591,709591,709053,709029,538,Baseline,Proc,Block1,Keyboard,-1,708774,708773,706511,1,2262,706486,stims2/tools/wheelbarrow.jpg,21,,,Keyboard,-1,709027,709026,708805,7,220,708781
Typicality_Source_Mem,75,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2742191</Frequency><Timestamp dt:dt=""r8"">7109260329202</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-30T02:54:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Typicality_Source_Mem-75-1,59.946,1.0.0.84,1,Keyboard,1090024710,Full,3.0.3.60,3.0.3.60,3/29/2018,3/30/2018 2:54,21:54:26,"Correct! Now let's practice typicality, press space...",Keyboard,Keyboard,Keyboard,-1,618248,618247,615845,615820,Keyboard,-1,622052,622051,618273,618250,3.0.3.43,Keyboard,Keyboard,Keyboard,Keyboard,-1,625757,625755,622079,622053,Keyboard,-1,635358,635357,625775,625759,10,,,5,2,1,10,,,,,,,778,714393,714393,713615,713590,778,FearConditioning,Proc,Block1,Keyboard,-1,711575,711574,709627,2,1947,709602,stims2/animals/mahimahi.jpg,,,,Keyboard,-1,713589,713588,711606,6,1982,711580
