onset	duration	trial_type	stimulus	response
8.033	4.5	CS-	stims2/tools/generator.jpg	2
17.583	4.5	CS+	stims2/animals/bluejay.jpg	2
29.133000000000003	4.0	CS+	stims2/animals/donkey.jpg	2
38.183	5.0	CS+	stims2/animals/hippo.jpg	2
48.233000000000004	4.5	CS-	stims2/tools/computermouse.jpg	2
58.783	5.0	CS-	stims2/tools/trowel.jpg	2
69.833	5.0	CS+	stims2/animals/dog.jpg	2
81.883	5.0	CS-	stims2/tools/hoe.jpg	2
93.93299999999999	4.0	CS-	stims2/tools/saw.jpg	2
104.98299999999999	4.5	CS+	stims2/animals/chicken.jpg	2
114.53299999999999	4.0	CS+	stims2/animals/moth.jpg	2
125.583	4.5	CS-	stims2/tools/loom.jpg	2
136.13299999999998	5.0	CS+	stims2/animals/koi.jpg	2
147.183	4.0	CS-	stims2/tools/drill.jpg	2
156.233	5.0	CS+	stims2/animals/springhare.jpg	2
166.283	5.0	CS-	stims2/tools/coathanger.jpg	2
177.333	5.0	CS-	stims2/tools/glove.jpg	2
187.38299999999998	4.0	CS+	stims2/animals/sparrow.jpg	2
198.433	4.5	CS-	stims2/tools/ducttape.jpg	2
208.983	4.5	CS+	stims2/animals/dolphin.jpg	2
218.533	4.0	CS-	stims2/tools/handdrill.jpg	2
229.583	4.0	CS+	stims2/animals/rosechafer.jpg	2
240.63299999999998	4.5	CS+	stims2/animals/peacock.jpg	2
251.183	4.0	CS-	stims2/tools/circularsaw.jpg	2
