onset	duration	trial_type
4.033	15.332999999999998	animal
26.433000000000003	15.35	indoor
48.85	15.35	tool
71.266	15.349999999999996	outdoor
93.68299999999999	15.332999999999998	scrambled
112.016	6.0	rest
122.083	15.332999999999998	outdoor
144.483	15.349999999999996	animal
166.9	15.332999999999998	scrambled
189.3	15.332999999999998	tool
211.7	15.332999999999998	indoor
230.033	6.0	rest
240.1	15.332999999999998	scrambled
262.5	15.333000000000027	tool
284.9	15.333000000000027	indoor
307.3	15.332999999999972	animal
329.7	15.333000000000027	outdoor
348.033	6.0	rest
358.1	15.332999999999972	tool
380.5	15.333000000000027	scrambled
402.9	15.350000000000026	outdoor
425.316	15.350000000000026	indoor
447.733	15.334000000000005	animal
466.06699999999995	6.0	rest
