onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.034	5.0	CS+	animals/mink.jpg	2	1.508	MN
15.95	4.0	CS-	tools/spoon.jpg	2	1.327	MO
25.884	5.0	CS+	animals/palmcockatoo.jpg	1	2.016	MN
37.8	5.0	CS+	animals/herring.jpg	2	1.7209999999999999	MO
49.717	4.5	CS-	tools/sander.jpg	2	1.252	MN
61.133	5.0	CS-	tools/pruner.jpg	2	2.4619999999999997	MN
71.083	4.5	CS+	animals/baldeagle.jpg	1	1.6869999999999998	DO
81.517	4.5	CS-	tools/viceclamp.jpg	2	0.88	DN
90.96700000000001	4.0	CS+	animals/rabbit.jpg	2	0.904	MN
101.883	4.0	CS-	tools/mallet.jpg	2	1.3219999999999998	MN
110.833	4.5	CS-	tools/weedeater.jpg	2	2.852	DN
121.26700000000001	5.0	CS+	animals/ant.jpg	1	1.8840000000000001	DO
133.183	4.0	CS-	tools/eraser.jpg	2	0.7559999999999999	MO
144.1	4.0	CS+	animals/snail.jpg	2	0.867	MN
154.033	4.0	CS-	tools/thermometer.jpg	2	0.642	MN
163.967	5.0	CS+	animals/turkey.jpg	2	1.2570000000000001	MN
173.917	4.0	CS+	animals/firebug.jpg	2	0.7170000000000001	MO
182.86700000000002	5.0	CS-	tools/measuringcups.jpg	2	0.9129999999999999	DO
193.8	4.5	CS+	animals/brown_bear.jpg	2	1.399	DO
204.233	5.0	CS-	tools/sparkplug.jpg	2	1.3940000000000001	MN
215.167	4.5	CS+	animals/seal.jpg	2	1.5659999999999998	DO
224.61700000000002	4.5	CS-	tools/wrench.jpg	2	2.4930000000000003	MO
236.033	5.0	CS-	tools/vegetablepeeler.jpg	2	1.531	MN
247.95	4.5	CS+	animals/dramaderry.jpg	2	1.7069999999999999	MN
257.4	4.0	CS+	animals/assassinbug.jpg	2	1.168	MN
266.35	4.5	CS-	tools/beaker.jpg	2	1.869	DO
277.767	4.0	CS+	animals/carp.jpg	2	2.0909999999999997	MN
288.683	5.0	CS+	animals/mahimahi.jpg	2	1.4509999999999998	MO
298.633	4.0	CS-	tools/benchdogs.jpg	2	2.281	DN
309.55	4.5	CS-	tools/ruler.jpg	2	1.6540000000000001	MO
319.98400000000004	4.5	CS+	animals/duck.jpg	1	1.8159999999999998	MN
329.434	5.0	CS-	tools/routerplane.jpg	2	1.85	DN
341.35	4.0	CS+	animals/mouse.jpg	2	1.03	MN
350.3	5.0	CS-	tools/blackboard.jpg	2	1.212	
361.233	4.0	CS+	animals/chipmunk.jpg	2	1.1320000000000001	
371.167	4.0	CS-	tools/broom.jpg	2	0.9259999999999999	MN
382.083	5.0	CS-	tools/fan.jpg	2	1.4880000000000002	MN
393.017	4.0	CS+	animals/sheep.jpg	2	1.4580000000000002	MN
402.95	4.5	CS+	animals/catfish.jpg	2	2.734	MO
412.4	4.0	CS-	tools/lawnmower.jpg	2	0.621	
423.31699999999995	5.0	CS-	tools/levelmount.jpg	2	2.359	DN
434.25	5.0	CS+	animals/partridge.jpg	2	0.9670000000000001	DN
445.184	4.5	CS-	tools/tubeflaring.jpg	2	2.076	MN
454.634	4.5	CS+	animals/shark.jpg	2	1.916	MO
464.084	4.5	CS-	tools/woodchipper.jpg	2	1.791	MN
474.517	4.5	CS+	animals/anteater.jpg	2	1.36	MO
485.934	4.0	CS-	tools/measuringdevice.jpg	2	1.449	DN
494.884	5.0	CS+	animals/camel.jpg	1	3.043	DO
