onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.034	3.0	CS-	tools/weedeater.jpg	Old	extinction	DN	M	M	1.625
11.117	3.0	CS+	animals/brown_bear.jpg	Old	extinction	DO	H	H	1.0290000000000001
18.184	3.0	CS-	tools/pizzacutter.jpg	New	foil	DN	CR	CR	1.778
25.267	3.0	CS-	tools/chainsaw.jpg	Old	baseline	MO	H	M	1.786
32.35	3.0	CS+	animals/salmon.jpg	Old	baseline	MO	H	M	1.825
39.434	3.0	CS-	tools/telephone.jpg	New	foil	MO	FA	CR	1.798
46.516999999999996	3.0	CS+	animals/halibut.jpg	Old	baseline	DN	M	M	1.962
53.583999999999996	3.0	CS-	tools/clamp.jpg	New	foil	MN	CR	CR	1.896
60.65	3.0	CS-	tools/routerplane.jpg	Old	extinction	DN	M	M	1.149
67.717	3.0	CS-	tools/hammer.jpg	Old	baseline	MO	H	M	1.2830000000000001
74.8	3.0	CS+	animals/herculesbeetle.jpg	Old	acquisition	DO	H	H	0.972
81.9	3.0	CS+	animals/orangutan.jpg	New	foil	DN	CR	CR	1.252
88.984	3.0	CS-	tools/razorblade.jpg	New	foil	DN	CR	CR	1.4140000000000001
96.06700000000001	3.0	CS+	animals/hummingbird.jpg	Old	acquisition	DO	H	H	1.166
103.15	3.0	CS-	tools/stove.jpg	Old	acquisition	MO	H	M	2.141
110.234	3.0	CS+	animals/stinkbug.jpg	New	foil	MN	CR	CR	2.077
117.31700000000001	3.0	CS-	tools/wheelbarrow.jpg	Old	acquisition	DO	H	H	0.8590000000000001
124.4	3.0	CS+	animals/malaysianjunglenymph.jpg	New	foil	DN	CR	CR	1.662
131.484	3.0	CS+	animals/caracal.jpg	New	foil	DN	CR	CR	0.983
138.567	3.0	CS+	animals/seal.jpg	Old	extinction	DO	H	H	1.212
145.634	3.0	CS-	tools/wrench.jpg	Old	extinction	MO	H	M	1.181
152.7	3.0	CS+	animals/snapper.jpg	Old	acquisition	MO	H	M	2.0780000000000003
159.784	3.0	CS+	animals/racoon.jpg	Old	baseline	DO	H	H	1.041
166.86700000000002	3.0	CS+	animals/rabbit.jpg	Old	extinction	MN	M	M	2.1719999999999997
173.95	3.0	CS+	animals/partridge.jpg	Old	extinction	DN	M	M	1.483
181.03400000000002	3.0	CS-	tools/blower.jpg	Old	baseline	DO	H	H	1.297
188.11700000000002	3.0	CS-	tools/laptop.jpg	New	foil	MN	CR	CR	1.436
195.2	3.0	CS+	animals/leafinsect.jpg	New	foil	DN	CR	CR	2.6239999999999997
202.28400000000002	3.0	CS+	animals/cow.jpg	Old	acquisition	DO	H	H	0.777
