onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.034	3.0	CS-	tools/jumpercables.jpg	Old	baseline	MO	H	M	1.411
11.1	3.0	CS+	animals/firebug.jpg	Old	extinction	MO	H	M	1.197
18.184	3.0	CS+	animals/balloonfish.jpg	New	foil	DO	FA	FA	1.601
25.284000000000002	3.0	CS-	tools/workbench.jpg	Old	baseline	DO	H	H	1.025
32.384	3.0	CS-	tools/caulkinggun.jpg	New	foil	MO	FA	CR	1.153
40.467	3.0	CS-	tools/blackboard.jpg	Old	extinction	MO	H	M	1.65
48.534	3.0	CS-	tools/burnisher.jpg	New	foil	MO	FA	CR	1.401
55.63399999999999	3.0	CS+	animals/crane.jpg	New	foil	MO	FA	CR	2.471
62.733999999999995	3.0	CS+	animals/mouse.jpg	Old	extinction	MO	H	M	1.101
69.834	3.0	CS-	tools/fan.jpg	Old	extinction	MO	H	M	1.266
77.9	3.0	CS-	tools/dremel.jpg	New	foil	MO	FA	CR	0.8320000000000001
85.96700000000001	3.0	CS+	animals/giraffe.jpg	Old	acquisition	MO	H	M	1.36
94.05	3.0	CS+	animals/bullfrog.jpg	New	foil	MO	FA	CR	0.851
102.15100000000001	3.0	CS+	animals/horse.jpg	Old	baseline	MO	H	M	0.833
110.21700000000001	3.0	CS-	tools/wateringcan.jpg	New	foil	MO	FA	CR	0.773
117.301	3.0	CS+	animals/monkey.jpg	New	foil	MO	FA	CR	0.867
125.40100000000001	3.0	CS+	animals/pigeon.jpg	Old	acquisition	DO	H	H	1.169
133.501	3.0	CS-	tools/faxmachine.jpg	Old	acquisition	MO	H	M	0.78
140.567	3.0	CS+	animals/goldfish.jpg	Old	baseline	MO	H	M	1.024
147.651	3.0	CS-	tools/gardenhose.jpg	Old	acquisition	MO	H	M	1.463
155.717	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	acquisition	DO	H	H	1.4569999999999999
163.80100000000002	3.0	CS+	animals/hyena.jpg	Old	baseline	DO	H	H	0.9990000000000001
171.86700000000002	3.0	CS-	tools/level.jpg	New	foil	MO	FA	CR	1.16
179.951	3.0	CS+	animals/tortoise.jpg	New	foil	MO	FA	CR	1.315
188.017	3.0	CS-	tools/ropeandpulley.jpg	Old	acquisition	DO	H	H	1.9909999999999999
196.101	3.0	CS-	tools/whistle.jpg	New	foil	MO	FA	CR	1.006
204.201	3.0	CS+	animals/mink.jpg	Old	extinction	MO	H	M	1.024
211.301	3.0	CS-	tools/monkeywrench.jpg	Old	baseline	DO	H	H	1.422
218.40099999999998	3.0	CS-	tools/whisk.jpg	New	foil	MO	FA	CR	1.609
225.484	3.0	CS+	animals/mahimahi.jpg	Old	extinction	MO	H	M	1.314
232.551	3.0	CS-	tools/lantern.jpg	New	foil	MO	FA	CR	1.433
240.61700000000002	3.0	CS+	animals/waterdragon.jpg	New	foil	MO	FA	CR	0.9640000000000001
247.68400000000003	3.0	CS+	animals/mole.jpg	Old	acquisition	MO	H	M	0.965
254.75099999999998	3.0	CS-	tools/solderingtorch.jpg	Old	baseline	MO	H	M	1.083
261.817	3.0	CS-	tools/measuringcups.jpg	Old	extinction	MO	H	M	1.896
268.884	3.0	CS+	animals/hermitcrab.jpg	New	foil	MO	FA	CR	1.26
276.967	3.0	CS-	tools/scissors.jpg	Old	acquisition	DO	H	H	1.473
284.051	3.0	CS+	animals/stickinsect.jpg	New	foil	MN	CR	CR	1.902
291.134	3.0	CS+	animals/cricket.jpg	Old	baseline	DO	H	H	1.022
299.217	3.0	CS-	tools/ruler.jpg	Old	extinction	DO	H	H	2.044
306.284	3.0	CS+	animals/porcupine.jpg	Old	acquisition	DO	H	H	1.0270000000000001
314.367	3.0	CS+	animals/pelican.jpg	Old	acquisition	MO	H	M	1.2109999999999999
322.434	3.0	CS+	animals/koala.jpg	New	foil	MO	FA	CR	1.341
330.517	3.0	CS-	tools/ladder.jpg	Old	acquisition	MO	H	M	1.541
337.601	3.0	CS-	tools/engine.jpg	New	foil	MN	CR	CR	1.494
344.668	3.0	CS-	tools/grapplinghook.jpg	New	foil	MO	FA	CR	1.595
352.73400000000004	3.0	CS-	tools/sparkplug.jpg	Old	extinction	MO	H	M	1.072
360.81699999999995	3.0	CS+	animals/dramaderry.jpg	Old	extinction	MO	H	M	1.34
367.884	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	baseline	DO	H	H	1.845
375.95099999999996	3.0	CS-	tools/magnet.jpg	New	foil	MN	CR	CR	1.4080000000000001
383.034	3.0	CS-	tools/edger.jpg	Old	baseline	MO	H	M	1.197
391.11800000000005	3.0	CS+	animals/highlandcow.jpg	New	foil	MO	FA	CR	1.3530000000000002
398.218	3.0	CS-	tools/levelmount.jpg	Old	extinction	MN	M	M	1.683
405.284	3.0	CS+	animals/flamingo.jpg	Old	baseline	DO	H	H	1.218
412.351	3.0	CS-	tools/plow.jpg	Old	acquisition	MN	M	M	1.411
420.418	3.0	CS+	animals/ladybug.jpg	New	foil	MO	FA	CR	1.262
428.48400000000004	3.0	CS+	animals/camel.jpg	Old	extinction	MO	H	M	2.633
435.551	3.0	CS-	tools/measuringtape.jpg	Old	baseline	MO	H	M	1.5919999999999999
443.634	3.0	CS+	animals/flounder.jpg	New	foil	MO	FA	CR	2.186
451.718	3.0	CS-	tools/bolt.jpg	New	foil	MO	FA	CR	1.395
459.784	3.0	CS-	tools/microwave.jpg	Old	baseline	MO	H	M	2.11
467.851	3.0	CS-	tools/keys.jpg	New	foil	MO	FA	CR	1.3880000000000001
474.935	3.0	CS-	tools/hairdryer.jpg	Old	acquisition	MN	M	M	1.2570000000000001
482.034	3.0	CS+	animals/panda.jpg	New	foil	MO	FA	CR	2.1390000000000002
