onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.016	5.0	CS-	tools/airpump.jpg	2	1.17	MO
16.066	4.0	CS+	animals/elephantafrican.jpg	1	0.892	MO
25.1	4.0	CS-	tools/squeegee.jpg	2	1.037	MO
34.15	4.5	CS-	tools/edger.jpg	2	0.758	MO
44.7	4.5	CS+	animals/rhino.jpg	1	0.9209999999999999	MO
56.25	5.0	CS+	animals/llama.jpg	1	1.891	MO
66.283	4.5	CS-	tools/solderingtorch.jpg	2	0.605	MO
76.833	4.5	CS+	animals/canary.jpg	1	0.768	MO
88.383	5.0	CS+	animals/starfish.jpg	1	1.023	MO
99.43299999999999	4.0	CS-	tools/padlock.jpg	2	0.945	MO
110.46600000000001	5.0	CS-	tools/screwdriver.jpg	2	0.7020000000000001	MO
121.51700000000001	4.5	CS+	animals/goldfish.jpg	1	0.7659999999999999	MO
131.067	4.5	CS-	tools/monkeywrench.jpg	2	0.8059999999999999	DO
142.61700000000002	4.0	CS+	animals/zebra.jpg	1	0.746	MO
153.667	4.0	CS-	tools/blower.jpg	2	0.531	MO
164.7	5.0	CS+	animals/shrimp.jpg	1	0.8270000000000001	MO
176.75	4.5	CS+	animals/hyena.jpg	1	0.812	DO
186.3	5.0	CS-	tools/workbench.jpg	2	1.054	DO
197.35	4.0	CS+	animals/finch.jpg	1	0.789	MO
206.4	4.0	CS-	tools/microwave.jpg	2	0.706	MO
216.45	4.0	CS+	animals/marmot.jpg	1	0.79	DO
225.5	5.0	CS-	tools/bucket.jpg	2	0.7070000000000001	MN
235.55	4.5	CS-	tools/camera.jpg	2	1.092	MO
246.1	4.5	CS+	animals/skunk.jpg	1	0.5760000000000001	MO
257.65	5.0	CS+	animals/reindeer.jpg	1	0.805	MN
267.7	5.0	CS-	tools/extensioncord.jpg	2	1.0490000000000002	MN
278.75	4.0	CS+	animals/cranebug.jpg	1	0.9179999999999999	MO
288.8	4.0	CS+	animals/caterpillarhawkmoth.jpg	1	1.087	DO
298.85	4.0	CS-	tools/jumpercables.jpg	2	1.6869999999999998	MO
307.9	4.5	CS-	tools/measuringtape.jpg	2	0.8240000000000001	MO
317.45	4.0	CS+	animals/salmon.jpg	1	0.79	MO
326.5	4.0	CS-	tools/chainsaw.jpg	2	0.977	MO
337.55	5.0	CS+	animals/aardvark.jpg	1	0.852	MN
349.6	4.0	CS-	tools/treadmill.jpg	2	1.114	MN
360.65	4.5	CS+	animals/racoon.jpg	1	1.133	MO
370.2	5.0	CS-	tools/hammer.jpg	2	0.691	MO
381.25	5.0	CS-	tools/toaster.jpg	2	0.782	MO
392.3	4.5	CS+	animals/halibut.jpg	1	0.643	MO
403.85	5.0	CS+	animals/perch.jpg	1	0.8440000000000001	MO
415.9	4.5	CS-	tools/videogamecontroller.jpg	2	0.655	DO
426.45	4.5	CS-	tools/carpetblower.jpg	2	0.981	MO
437.0	4.5	CS+	animals/flamingo.jpg	1	0.8059999999999999	DO
448.551	5.0	CS-	tools/campingstove.jpg	2	0.7340000000000001	MO
458.601	4.0	CS+	animals/cat.jpg	1	0.8109999999999999	MO
467.651	4.5	CS-	tools/duffelbag.jpg	2	0.615	DO
478.184	5.0	CS+	animals/horse.jpg	1	0.564	MO
488.23400000000004	4.0	CS-	tools/paintbrush.jpg	2	0.738	MO
499.284	5.0	CS+	animals/cricket.jpg	1	0.8	DO
