onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.5	CS+	tools/blower.jpg	2	1.169	DO
15.583	4.5	CS-	animals/skunk.jpg	1	0.6629999999999999	DO
27.133000000000003	5.0	CS+	tools/toaster.jpg	2	0.58	DO
39.183	5.0	CS+	tools/videogamecontroller.jpg	2	1.122	DO
49.233000000000004	4.0	CS-	animals/goldfish.jpg	1	0.893	DN
59.283	5.0	CS-	animals/caterpillarhawkmoth.jpg	1	0.897	MN
70.333	5.0	CS+	tools/duffelbag.jpg	2	1.1740000000000002	DO
81.383	4.0	CS-	animals/elephantafrican.jpg	1	0.83	DO
90.43299999999999	4.0	CS-	animals/cat.jpg	1	0.679	DO
100.48299999999999	4.0	CS+	tools/jumpercables.jpg	2	0.857	DO
110.53299999999999	4.5	CS+	tools/measuringtape.jpg	2	0.9059999999999999	MN
121.083	4.0	CS-	animals/finch.jpg	1	0.857	DO
130.13299999999998	4.5	CS+	tools/airpump.jpg	2	0.855	MN
141.683	4.5	CS-	animals/halibut.jpg	1	0.772	DO
151.233	4.0	CS+	tools/microwave.jpg	2	0.975	DO
162.283	5.0	CS-	animals/horse.jpg	1	1.16	DO
174.333	4.0	CS-	animals/shrimp.jpg	1	0.809	DO
184.38299999999998	5.0	CS+	tools/carpetblower.jpg	2	0.86	DO
195.433	5.0	CS-	animals/canary.jpg	1	0.855	DN
207.483	4.0	CS+	tools/padlock.jpg	2	0.81	DN
218.533	4.0	CS-	animals/rhino.jpg	1	0.763	MO
228.583	4.5	CS+	tools/chainsaw.jpg	2	0.716	DO
240.13299999999998	4.0	CS+	tools/workbench.jpg	2	0.9079999999999999	DO
249.183	4.5	CS-	animals/cricket.jpg	1	0.9670000000000001	DO
259.733	4.0	CS-	animals/llama.jpg	1	0.746	DO
270.783	5.0	CS+	tools/solderingtorch.jpg	2	0.843	DO
281.83299999999997	4.5	CS-	animals/marmot.jpg	1	0.835	DO
291.383	5.0	CS-	animals/reindeer.jpg	1	0.628	DN
301.433	4.5	CS+	tools/screwdriver.jpg	2	0.889	DN
310.983	5.0	CS+	tools/campingstove.jpg	2	0.828	DO
321.033	5.0	CS-	animals/cranebug.jpg	1	0.915	DO
333.083	4.0	CS+	tools/treadmill.jpg	2	1.445	DO
343.13300000000004	5.0	CS-	animals/aardvark.jpg	1	0.6890000000000001	DO
355.18300000000005	5.0	CS+	tools/camera.jpg	2	0.73	DN
366.233	4.0	CS-	animals/zebra.jpg	1	0.698	DO
377.283	4.5	CS+	tools/bucket.jpg	2	0.96	MO
388.833	4.0	CS+	tools/monkeywrench.jpg	2	0.634	DO
398.88300000000004	5.0	CS-	animals/starfish.jpg	1	2.044	DO
409.93300000000005	4.5	CS-	animals/racoon.jpg	1	0.68	DO
419.483	4.0	CS+	tools/paintbrush.jpg	2	0.537	DO
428.533	4.5	CS+	tools/extensioncord.jpg	2	0.885	DN
438.083	5.0	CS-	animals/salmon.jpg	1	0.59	MN
448.13300000000004	5.0	CS+	tools/hammer.jpg	2	0.6759999999999999	DO
458.18300000000005	4.5	CS-	animals/perch.jpg	1	0.6970000000000001	MN
468.733	4.5	CS+	tools/squeegee.jpg	2	0.6579999999999999	DN
480.284	4.5	CS-	animals/flamingo.jpg	1	1.0190000000000001	DO
489.833	4.0	CS+	tools/edger.jpg	2	0.7390000000000001	DO
498.884	4.5	CS-	animals/hyena.jpg	1	0.603	DO
