onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	tools/ladder.jpg	Old	acquisition	DO	H	H	1.38
12.117	3.0	CS-	animals/flamingo.jpg	Old	baseline	DO	H	H	0.9209999999999999
20.217	3.0	CS+	tools/jumpercables.jpg	Old	baseline	DO	H	H	0.789
27.316999999999997	3.0	CS+	tools/dremel.jpg	New	foil	MO	FA	CR	2.853
34.417	3.0	CS+	tools/caulkinggun.jpg	New	foil	MO	FA	CR	1.9380000000000002
42.516999999999996	3.0	CS+	tools/magnet.jpg	New	foil	DN	CR	CR	1.07
50.617	3.0	CS-	animals/waterdragon.jpg	New	foil	DN	CR	CR	2.582
58.683	3.0	CS+	tools/monkeywrench.jpg	Old	baseline	DO	H	H	1.047
66.767	3.0	CS-	animals/caterpillarpeacockmoth.jpg	Old	acquisition	DO	H	H	1.153
74.867	3.0	CS-	animals/bullfrog.jpg	New	foil	DN	CR	CR	1.929
82.96700000000001	3.0	CS-	animals/mouse.jpg	Old	extinction	MO	H	M	1.8519999999999999
90.06700000000001	3.0	CS+	tools/fan.jpg	Old	extinction	DO	H	H	2.0340000000000003
97.15	3.0	CS+	tools/wateringcan.jpg	New	foil	DN	CR	CR	1.516
105.23299999999999	3.0	CS-	animals/firebug.jpg	Old	extinction	DO	H	H	1.073
112.31700000000001	3.0	CS+	tools/ruler.jpg	Old	extinction	DO	H	H	0.9890000000000001
119.4	3.0	CS-	animals/horse.jpg	Old	baseline	DO	H	H	1.431
126.46700000000001	3.0	CS-	animals/stickinsect.jpg	New	foil	DN	CR	CR	1.28
133.533	3.0	CS-	animals/octopus.jpg	New	foil	DN	CR	CR	1.148
140.6	3.0	CS-	animals/pelican.jpg	Old	acquisition	DO	H	H	1.212
148.667	3.0	CS+	tools/scissors.jpg	Old	acquisition	DO	H	H	0.9359999999999999
155.75	3.0	CS+	tools/plow.jpg	Old	acquisition	DO	H	H	1.232
163.834	3.0	CS-	animals/balloonfish.jpg	New	foil	DN	CR	CR	1.395
170.93400000000003	3.0	CS+	tools/levelmount.jpg	Old	extinction	DO	H	H	1.1320000000000001
179.0	3.0	CS-	animals/marmot.jpg	Old	baseline	DO	H	H	0.9359999999999999
186.084	3.0	CS-	animals/flounder.jpg	New	foil	MO	FA	CR	2.233
194.18400000000003	3.0	CS-	animals/ladybug.jpg	New	foil	DN	CR	CR	1.2329999999999999
202.28400000000002	3.0	CS+	tools/mellonballer.jpg	New	foil	DN	CR	CR	0.998
209.35	3.0	CS-	animals/gerbil.jpg	Old	acquisition	DO	H	H	1.147
216.43400000000003	3.0	CS-	animals/mahimahi.jpg	Old	extinction	DN	M	M	2.0709999999999997
224.517	3.0	CS+	tools/whisk.jpg	New	foil	DN	CR	CR	0.903
232.6	3.0	CS-	animals/porcupine.jpg	Old	acquisition	DO	H	H	1.051
239.68400000000003	3.0	CS+	tools/measuringtape.jpg	Old	baseline	MN	M	M	2.201
247.767	3.0	CS+	tools/burnisher.jpg	New	foil	DN	CR	CR	1.244
254.85	3.0	CS-	animals/camel.jpg	Old	extinction	DO	H	H	1.338
261.934	3.0	CS+	tools/bolt.jpg	New	foil	DO	FA	FA	1.3769999999999998
269.017	3.0	CS-	animals/cricket.jpg	Old	baseline	DO	H	H	0.884
276.1	3.0	CS+	tools/rollingpin.jpg	Old	acquisition	DO	H	H	0.8490000000000001
283.16700000000003	3.0	CS+	tools/solderingtorch.jpg	Old	baseline	DO	H	H	0.804
291.25	3.0	CS-	animals/crane.jpg	New	foil	MN	CR	CR	2.316
298.351	3.0	CS+	tools/measuringcups.jpg	Old	extinction	DO	H	H	1.045
305.45099999999996	3.0	CS+	tools/whistle.jpg	New	foil	DN	CR	CR	1.9
312.551	3.0	CS+	tools/workbench.jpg	Old	baseline	DO	H	H	0.9
319.651	3.0	CS-	animals/highlandcow.jpg	New	foil	DO	FA	FA	1.6880000000000002
326.751	3.0	CS-	animals/sheep.jpg	Old	extinction	DO	H	H	1.138
333.834	3.0	CS+	tools/grapplinghook.jpg	New	foil	DN	CR	CR	1.88
341.901	3.0	CS+	tools/hairdryer.jpg	Old	acquisition	DO	H	H	1.138
348.98400000000004	3.0	CS-	animals/seaslug.jpg	New	foil	DN	CR	CR	1.167
357.06699999999995	3.0	CS-	animals/dramaderry.jpg	Old	extinction	MN	M	M	2.0909999999999997
365.151	3.0	CS+	tools/edger.jpg	Old	baseline	DO	H	H	1.192
373.23400000000004	3.0	CS-	animals/shrimp.jpg	Old	baseline	DO	H	H	1.442
380.31699999999995	3.0	CS-	animals/hyena.jpg	Old	baseline	DO	H	H	0.642
387.401	3.0	CS-	animals/panda.jpg	New	foil	MN	CR	CR	1.896
395.468	3.0	CS-	animals/tortoise.jpg	New	foil	MN	CR	CR	2.339
403.56800000000004	3.0	CS+	tools/gardenhose.jpg	Old	acquisition	DO	H	H	0.738
411.651	3.0	CS+	tools/blackboard.jpg	Old	extinction	DO	H	H	0.785
419.73400000000004	3.0	CS-	animals/pigeon.jpg	Old	acquisition	DO	H	H	1.695
426.81800000000004	3.0	CS+	tools/electricdrill.jpg	New	foil	DO	FA	FA	1.4909999999999999
433.918	3.0	CS+	tools/broom.jpg	Old	extinction	DO	H	H	1.262
441.01800000000003	3.0	CS+	tools/microscope.jpg	New	foil	DN	CR	CR	1.554
448.11800000000005	3.0	CS-	animals/boar.jpg	Old	acquisition	DO	H	H	1.239
456.20099999999996	3.0	CS+	tools/camera.jpg	Old	baseline	DN	M	M	2.043
464.284	3.0	CS+	tools/keys.jpg	New	foil	DO	FA	FA	1.9480000000000002
