onset	duration	trial_type	stimulus	response
8.017000000000001	4.0	CS+	stims2/tools/generator.jpg	2
17.067	4.0	CS-	stims2/animals/chicken.jpg	2
28.116999999999997	5.0	CS+	stims2/tools/loom.jpg	1
38.167	5.0	CS+	stims2/tools/saw.jpg	1
50.217	4.0	CS-	stims2/animals/dog.jpg	2
59.266999999999996	4.5	CS-	stims2/animals/springhare.jpg	2
69.817	4.5	CS+	stims2/tools/handdrill.jpg	2
81.367	4.0	CS-	stims2/animals/peacock.jpg	2
91.417	5.0	CS-	stims2/animals/koi.jpg	2
101.46700000000001	4.0	CS+	stims2/tools/glove.jpg	1
112.51700000000001	4.5	CS+	stims2/tools/ducttape.jpg	2
123.06700000000001	5.0	CS-	stims2/animals/bluejay.jpg	2
135.11700000000002	5.0	CS+	stims2/tools/computermouse.jpg	1
145.167	5.0	CS-	stims2/animals/sparrow.jpg	2
157.217	5.0	CS+	stims2/tools/drill.jpg	1
169.267	4.5	CS-	stims2/animals/moth.jpg	2
178.817	4.5	CS-	stims2/animals/donkey.jpg	2
188.36700000000002	4.5	CS+	stims2/tools/trowel.jpg	1
198.917	4.0	CS-	stims2/animals/rosechafer.jpg	2
208.967	4.0	CS+	stims2/tools/coathanger.jpg	2
219.017	4.5	CS-	stims2/animals/dolphin.jpg	2
230.567	4.5	CS+	stims2/tools/circularsaw.jpg	1
241.1	4.0	CS+	stims2/tools/hoe.jpg	1
251.15	5.0	CS-	stims2/animals/hippo.jpg	2
