onset	duration	trial_type	stimulus	response
8.017000000000001	5.0	CS+	stims2/animals/hippo.jpg	2
19.067	4.5	CS-	stims2/tools/generator.jpg	-9223372036854775808
29.616999999999997	4.5	CS+	stims2/animals/rosechafer.jpg	1
39.167	4.5	CS+	stims2/animals/donkey.jpg	2
50.701	4.0	CS-	stims2/tools/hoe.jpg	2
60.733999999999995	4.5	CS-	stims2/tools/glove.jpg	1
71.28399999999999	4.5	CS+	stims2/animals/moth.jpg	2
82.834	5.0	CS-	stims2/tools/loom.jpg	2
92.867	4.0	CS-	stims2/tools/saw.jpg	-9223372036854775808
102.917	4.0	CS+	stims2/animals/chicken.jpg	2
113.96700000000001	4.0	CS+	stims2/animals/dog.jpg	2
125.01700000000001	5.0	CS-	stims2/tools/computermouse.jpg	1
135.067	4.0	CS+	stims2/animals/sparrow.jpg	1
144.11700000000002	4.0	CS-	stims2/tools/handdrill.jpg	-9223372036854775808
154.167	5.0	CS+	stims2/animals/bluejay.jpg	2
164.217	5.0	CS-	stims2/tools/coathanger.jpg	1
176.267	5.0	CS-	stims2/tools/drill.jpg	-9223372036854775808
187.317	5.0	CS+	stims2/animals/koi.jpg	2
197.36700000000002	4.5	CS-	stims2/tools/circularsaw.jpg	2
207.917	4.0	CS+	stims2/animals/springhare.jpg	-9223372036854775808
218.967	4.0	CS-	stims2/tools/ducttape.jpg	-9223372036854775808
230.017	4.5	CS+	stims2/animals/dolphin.jpg	-9223372036854775808
241.567	5.0	CS+	stims2/animals/peacock.jpg	-9223372036854775808
251.601	4.5	CS-	stims2/tools/trowel.jpg	-9223372036854775808
