stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/faxmachine.jpg	3	5	CS-	baseline	DO	22
tools/screwdriver.jpg	1	7	CS-	extinction	MO	17
tools/beaker.jpg	2	7	CS-	acquisition	DO	1
tools/monkeywrench.jpg	3	4	CS-	extinction	DO	18
tools/chisel.jpg	3	4	CS-	baseline	MO	16
tools/padlock.jpg	3	5	CS-	extinction	MO	2
animals/flea.jpg	1	4	CS+	baseline	DO	10
animals/duck.jpg	3	6	CS+	acquisition	DN	14
tools/transmissionwrench.jpg	3	4	CS-	baseline	DN	18
tools/edger.jpg	1	6	CS-	extinction	DO	6
animals/baldeagle.jpg	2	6	CS+	acquisition	DN	12
animals/reindeer.jpg	1	7	CS+	extinction	DN	2
tools/vegetablepeeler.jpg	3	4	CS-	acquisition	DO	11
animals/flamingo.jpg	3	2	CS+	extinction	MO	20
animals/pigeon.jpg	1	7	CS+	baseline	DO	2
tools/pliers.jpg	3	2	CS-	baseline	MO	6
tools/reflexhammer.jpg	3	2	CS-	baseline	DN	10
animals/prayingmantis.jpg	3	5	CS+	baseline	DN	1
animals/skunk.jpg	3	4	CS+	extinction	DN	14
tools/hairdryer.jpg	3	1	CS-	baseline	DO	9
animals/herculesbeetle.jpg	3	5	CS+	baseline	DN	23
animals/mouse.jpg	3	6	CS+	acquisition	DO	10
animals/snail.jpg	3	3	CS+	acquisition	DO	5
tools/squeegee.jpg	3	5	CS-	extinction	MO	15
animals/porcupine.jpg	3	5	CS+	baseline	DO	12
tools/treadmill.jpg	3	1	CS-	extinction	DN	12
animals/mole.jpg	3	1	CS+	baseline	DO	8
animals/mahimahi.jpg	3	7	CS+	acquisition	DO	22
tools/blower.jpg	3	6	CS-	extinction	MO	1
tools/fan.jpg	3	1	CS-	acquisition	DN	20
animals/rabbit.jpg	1	7	CS+	acquisition	MO	11
animals/catfish.jpg	3	4	CS+	acquisition	DO	3
animals/waterbuffalo.jpg	3	1	CS+	baseline	MO	14
tools/eraser.jpg	3	5	CS-	acquisition	DO	6
animals/caterpillarpeacockmoth.jpg	3	5	CS+	baseline	DO	21
tools/duffelbag.jpg	3	7	CS-	extinction	DO	9
animals/goldfish.jpg	3	1	CS+	extinction	DO	23
animals/camel.jpg	1	7	CS+	acquisition	DO	17
tools/shoehorn.jpg	3	4	CS-	baseline	DO	21
animals/caterpillarhawkmoth.jpg	3	5	CS+	extinction	MO	22
tools/sparkplug.jpg	3	4	CS-	acquisition	MO	10
tools/plunger.jpg	2	7	CS-	baseline	DO	7
tools/levelmount.jpg	3	5	CS-	acquisition	DN	23
animals/cricket.jpg	3	4	CS+	extinction	MO	16
tools/mallet.jpg	1	5	CS-	acquisition	DO	22
tools/wrench.jpg	3	5	CS-	acquisition	MO	16
animals/shrimp.jpg	2	6	CS+	extinction	DO	13
animals/hyena.jpg	1	3	CS+	extinction	MO	7
animals/leopard.jpg	2	7	CS+	baseline	MO	11
animals/dragonfly.jpg	3	5	CS+	baseline	DO	16
animals/hummingbird.jpg	2	7	CS+	baseline	DO	19
animals/boar.jpg	2	3	CS+	baseline	MO	7
animals/snapper.jpg	2	5	CS+	baseline	DO	22
animals/cow.jpg	3	2	CS+	baseline	DO	20
animals/ostrich.jpg	3	7	CS+	baseline	DO	15
animals/angelfish.jpg	3	7	CS+	baseline	DN	6
animals/seal.jpg	3	7	CS+	acquisition	DO	16
animals/chipmunk.jpg	3	4	CS+	acquisition	MO	19
animals/shark.jpg	3	1	CS+	acquisition	DO	21
animals/assassinbug.jpg	3	1	CS+	acquisition	MN	24
animals/turkey.jpg	3	7	CS+	acquisition	DO	4
animals/anteater.jpg	3	6	CS+	acquisition	DO	2
animals/dramaderry.jpg	3	5	CS+	acquisition	MO	7
animals/palmcockatoo.jpg	3	5	CS+	acquisition	DO	13
animals/salmon.jpg	3	5	CS+	extinction	MO	9
animals/finch.jpg	3	5	CS+	extinction	DN	15
animals/zebra.jpg	3	5	CS+	extinction	DO	4
animals/llama.jpg	3	2	CS+	extinction	MO	17
animals/elephantafrican.jpg	3	7	CS+	extinction	DO	3
animals/aardvark.jpg	2	4	CS+	extinction	DN	11
animals/perch.jpg	2	5	CS+	extinction	MO	12
animals/halibut.jpg	2	4	CS+	extinction	DO	6
tools/scissors.jpg	3	5	CS-	baseline	DN	20
tools/ladder.jpg	2	2	CS-	baseline	MN	12
tools/ropeandpulley.jpg	1	5	CS-	baseline	MN	1
tools/electricbreaker.jpg	3	5	CS-	baseline	DO	17
tools/rollingpin.jpg	3	3	CS-	baseline	MN	11
tools/drillbit.jpg	2	1	CS-	baseline	DO	19
tools/stove.jpg	2	1	CS-	baseline	DO	13
tools/cheesegrater.jpg	3	1	CS-	baseline	DO	4
tools/lawnmower.jpg	2	1	CS-	acquisition	MO	24
tools/tubeflaring.jpg	2	1	CS-	acquisition	DO	19
tools/weedeater.jpg	2	1	CS-	acquisition	MO	21
tools/benchdogs.jpg	2	1	CS-	acquisition	DO	5
tools/spoon.jpg	1	1	CS-	acquisition	DO	18
tools/measuringcups.jpg	3	1	CS-	acquisition	DN	17
tools/viceclamp.jpg	3	1	CS-	acquisition	DO	2
tools/thermometer.jpg	1	1	CS-	acquisition	DO	9
tools/chainsaw.jpg	3	1	CS-	extinction	DN	24
tools/workbench.jpg	2	1	CS-	extinction	MN	22
tools/airpump.jpg	3	1	CS-	extinction	DO	5
tools/paintbrush.jpg	3	1	CS-	extinction	DO	13
tools/extensioncord.jpg	2	1	CS-	extinction	MN	19
tools/jumpercables.jpg	2	6	CS-	extinction	DO	16
tools/toaster.jpg	3	1	CS-	extinction	DO	10
tools/measuringtape.jpg	2	1	CS-	extinction	DO	23
animals/pelican.jpg	3	7	CS+	baseline	DO	9
animals/giraffe.jpg	3	7	CS+	baseline	DO	5
animals/crow.jpg	3	7	CS+	baseline	DO	3
animals/pike.jpg	3	7	CS+	baseline	DO	18
animals/tiger.jpg	3	7	CS+	baseline	MN	4
animals/baboon.jpg	3	7	CS+	baseline	MO	24
animals/quail.jpg	3	7	CS+	baseline	DN	17
animals/gerbil.jpg	3	7	CS+	baseline	MO	13
animals/mink.jpg	3	7	CS+	acquisition	MO	23
animals/firebug.jpg	3	7	CS+	acquisition	DO	1
animals/carp.jpg	2	6	CS+	acquisition	DO	15
animals/ant.jpg	3	5	CS+	acquisition	MN	9
animals/partridge.jpg	3	5	CS+	acquisition	DO	6
animals/sheep.jpg	3	6	CS+	acquisition	DO	8
animals/brown_bear.jpg	3	5	CS+	acquisition	DO	20
animals/herring.jpg	3	4	CS+	acquisition	MO	18
animals/cat.jpg	2	4	CS+	extinction	DO	21
animals/rhino.jpg	2	4	CS+	extinction	DO	5
animals/marmot.jpg	2	5	CS+	extinction	DO	1
animals/horse.jpg	2	4	CS+	extinction		10
animals/racoon.jpg	2	4	CS+	extinction	DO	24
animals/starfish.jpg	3	7	CS+	extinction	DN	18
animals/cranebug.jpg	3	7	CS+	extinction	DO	19
animals/canary.jpg	3	7	CS+	extinction	MO	8
tools/gardenhose.jpg	3	6	CS-	baseline	DO	3
tools/paintroller.jpg	3	6	CS-	baseline	DN	15
tools/rake.jpg	2	5	CS-	baseline	MO	23
tools/wheelbarrow.jpg	2	4	CS-	baseline	DO	24
tools/weldinghelmet.jpg	3	1	CS-	baseline	DO	2
tools/plow.jpg	3	1	CS-	baseline	MN	8
tools/gong.jpg	3	1	CS-	baseline	DO	5
