onset	duration	trial_type
4.016	15.249999999999998	animal
26.316	15.233999999999998	indoor
48.6	15.25	tool
70.9	15.23299999999999	outdoor
93.18299999999999	15.299999999999995	scrambled
111.48299999999999	6.0	rest
121.55	15.333000000000013	outdoor
143.95	15.332999999999998	animal
166.35	15.316000000000004	scrambled
188.733	15.334000000000005	tool
211.13299999999998	15.334000000000005	indoor
229.467	6.0	rest
239.517	15.283000000000017	scrambled
261.85	15.25	tool
284.16700000000003	15.316000000000033	indoor
306.533	15.300000000000011	animal
328.9	15.333000000000027	outdoor
347.233	6.0	rest
357.3	15.300000000000011	tool
379.65	15.284000000000047	scrambled
402.0	15.334000000000005	outdoor
424.4	15.300000000000011	indoor
446.767	15.333000000000027	animal
465.1	6.0	rest
