onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.0	CS+	animals/dramaderry.jpg	1	1.54	DO
12.982999999999999	4.5	CS-	tools/wrench.jpg	2	1.4040000000000001	MO
22.433000000000003	4.5	CS+	animals/mouse.jpg	1	1.334	MO
31.883000000000003	4.5	CS+	animals/shark.jpg	1	1.5130000000000001	MO
42.317	4.0	CS-	tools/beaker.jpg	2	1.044	MN
52.25	4.5	CS-	tools/blackboard.jpg	2	1.0859999999999999	DO
61.7	4.5	CS+	animals/ant.jpg	1	1.301	DO
72.133	5.0	CS-	tools/weedeater.jpg	2	1.3840000000000001	MN
82.083	4.0	CS+	animals/turkey.jpg	2	1.838	DO
92.01700000000001	5.0	CS-	tools/tubeflaring.jpg	2	1.33	MO
101.96700000000001	5.0	CS-	tools/sander.jpg	2	1.1740000000000002	MO
113.883	4.0	CS+	animals/mink.jpg	1	1.754	DO
122.833	4.5	CS-	tools/viceclamp.jpg	2	0.6759999999999999	MO
133.267	5.0	CS+	animals/palmcockatoo.jpg	2	1.548	DO
144.2	5.0	CS-	tools/sparkplug.jpg	2	0.958	DO
154.15	5.0	CS+	animals/chipmunk.jpg	1	1.516	MO
165.084	4.0	CS+	animals/catfish.jpg	1	2.02	DO
175.017	4.0	CS-	tools/levelmount.jpg	2	1.072	DO
184.95	4.5	CS+	animals/brown_bear.jpg	1	0.922	DO
196.36700000000002	4.5	CS-	tools/vegetablepeeler.jpg	2	1.082	MO
207.78400000000002	5.0	CS+	animals/duck.jpg	1	1.3840000000000001	DO
218.717	4.0	CS-	tools/benchdogs.jpg	2	0.945	DO
228.65	4.0	CS-	tools/thermometer.jpg	2	0.769	DO
238.584	4.5	CS+	animals/seal.jpg	2	1.0490000000000002	MO
250.0	4.0	CS+	animals/assassinbug.jpg	1	1.538	DO
258.95	5.0	CS-	tools/spoon.jpg	2	0.903	MN
268.9	4.5	CS+	animals/firebug.jpg	1	1.209	DO
280.317	5.0	CS+	animals/anteater.jpg	1	1.704	DO
292.23400000000004	4.5	CS-	tools/routerplane.jpg	2	0.909	DO
301.684	5.0	CS-	tools/woodchipper.jpg	2	1.002	MO
312.617	5.0	CS+	animals/rabbit.jpg	2	1.0659999999999998	DO
322.567	4.0	CS-	tools/eraser.jpg	2	1.4880000000000002	DO
332.5	4.0	CS+	animals/carp.jpg	1	2.1590000000000003	MO
341.45	4.0	CS-	tools/fan.jpg	2	0.99	MO
352.36699999999996	5.0	CS+	animals/snail.jpg	1	1.565	DO
364.284	5.0	CS-	tools/pruner.jpg	2	0.934	DO
374.23400000000004	4.0	CS-	tools/lawnmower.jpg	2	0.961	MO
385.15	4.5	CS+	animals/partridge.jpg	1	1.031	DO
396.56699999999995	4.5	CS+	animals/herring.jpg	1	1.135	MO
407.98400000000004	4.5	CS-	tools/measuringdevice.jpg	2	0.831	MN
418.417	4.5	CS-	tools/ruler.jpg	2	0.958	MO
429.834	4.0	CS+	animals/baldeagle.jpg	1	1.6380000000000001	DO
440.751	4.5	CS-	tools/mallet.jpg	2	0.9159999999999999	DO
452.167	5.0	CS+	animals/camel.jpg	1	1.393	DO
464.084	5.0	CS-	tools/measuringcups.jpg	2	0.754	DO
474.034	5.0	CS+	animals/mahimahi.jpg	1	1.005	DO
484.967	4.0	CS-	tools/broom.jpg	2	0.963	MO
493.917	4.0	CS+	animals/sheep.jpg	1	1.1740000000000002	MO
