onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	5.0	CS-	tools/measuringtape.jpg	2	0.6890000000000001	DO
16.1	4.0	CS+	animals/skunk.jpg	1	0.833	MO
25.166	5.0	CS-	tools/paintbrush.jpg	2	0.6940000000000001	MO
37.233000000000004	5.0	CS-	tools/duffelbag.jpg	2	1.2990000000000002	MO
47.3	5.0	CS+	animals/salmon.jpg	1	0.985	MO
57.36600000000001	4.0	CS+	animals/marmot.jpg	1	0.927	DO
66.433	4.5	CS-	tools/chainsaw.jpg	2	0.841	MO
77.0	4.5	CS+	animals/caterpillarhawkmoth.jpg	1	1.151	DO
87.566	5.0	CS+	animals/canary.jpg	1	1.821	MO
98.633	4.0	CS-	tools/toaster.jpg	2	0.9640000000000001	MO
107.7	4.5	CS-	tools/edger.jpg	2	1.1340000000000001	DO
117.266	5.0	CS+	animals/rhino.jpg	1	1.252	DO
127.333	4.5	CS-	tools/videogamecontroller.jpg	2	1.268	DO
138.9	4.0	CS+	animals/hyena.jpg	1	0.995	DO
147.966	5.0	CS-	tools/padlock.jpg	2	1.035	MO
159.033	4.5	CS+	animals/perch.jpg	1	0.935	MO
170.6	4.5	CS+	animals/cranebug.jpg	1	1.104	DO
181.167	5.0	CS-	tools/blower.jpg	2	1.232	DO
192.233	4.0	CS+	animals/flamingo.jpg	1	0.787	MO
203.3	4.0	CS-	tools/carpetblower.jpg	2	0.953	DO
213.36700000000002	5.0	CS+	animals/halibut.jpg	1	1.579	DO
225.433	4.5	CS-	tools/hammer.jpg	2	0.787	DO
237.0	4.5	CS-	tools/microwave.jpg	2	0.847	DO
246.567	5.0	CS+	animals/cricket.jpg	1	0.6629999999999999	DO
258.633	4.0	CS+	animals/racoon.jpg	1	1.199	DO
267.7	4.0	CS-	tools/squeegee.jpg	2	0.934	MO
278.767	4.5	CS+	animals/starfish.jpg	1	1.527	DO
290.33299999999997	5.0	CS+	animals/goldfish.jpg	1	1.163	DO
301.4	4.0	CS-	tools/jumpercables.jpg	2	1.0859999999999999	DO
311.467	5.0	CS-	tools/campingstove.jpg	2	1.35	DO
323.533	4.5	CS+	animals/elephantafrican.jpg	1	0.83	MO
334.1	4.0	CS-	tools/treadmill.jpg	2	0.9570000000000001	MO
345.167	4.5	CS+	animals/cat.jpg	1	1.01	DO
354.733	4.0	CS-	tools/airpump.jpg	2	1.075	MO
364.8	4.5	CS+	animals/horse.jpg	1	1.6	DO
374.36699999999996	4.0	CS-	tools/bucket.jpg	2	0.615	MN
383.43300000000005	4.5	CS-	tools/camera.jpg	2	1.026	MO
394.0	4.0	CS+	animals/zebra.jpg	1	0.802	MO
404.06699999999995	5.0	CS+	animals/shrimp.jpg	1	1.177	DO
416.134	5.0	CS-	tools/monkeywrench.jpg	2	0.6829999999999999	DO
428.2	5.0	CS-	tools/screwdriver.jpg	2	0.657	MO
438.267	5.0	CS+	animals/aardvark.jpg	1	0.804	DO
448.334	4.5	CS-	tools/workbench.jpg	2	1.024	DO
459.9	4.0	CS+	animals/finch.jpg	1	0.763	DO
469.967	4.0	CS-	tools/solderingtorch.jpg	2	0.73	DO
481.034	4.0	CS+	animals/reindeer.jpg	1	0.8959999999999999	MO
491.1	4.5	CS-	tools/extensioncord.jpg	2	0.8809999999999999	DO
500.667	4.5	CS+	animals/llama.jpg	1	0.6629999999999999	MO
