onset	duration	trial_type
4.0169999999999995	15.35	animal
26.434	15.333000000000002	indoor
48.833999999999996	15.316000000000004	tool
71.217	15.332999999999998	outdoor
93.617	15.316999999999993	scrambled
111.934	6.0	rest
122.0	15.334000000000005	outdoor
144.384	15.300000000000011	animal
166.734	15.282999999999989	scrambled
189.084	15.332999999999998	tool
211.484	15.332999999999998	indoor
229.817	6.0	rest
239.86700000000002	15.266999999999996	scrambled
262.2	15.266999999999996	tool
284.534	15.316000000000033	indoor
306.91700000000003	15.300000000000011	animal
329.284	15.333000000000027	outdoor
347.61699999999996	6.0	rest
357.667	15.333000000000027	tool
380.05	15.283999999999994	scrambled
402.4	15.334000000000005	outdoor
424.8	15.317000000000007	indoor
447.184	15.332999999999972	animal
465.517	6.0	rest
