onset	duration	trial_type
4.0169999999999995	15.333000000000002	animal
26.416999999999998	15.332999999999998	indoor
48.8	15.316999999999993	tool
71.184	15.332999999999998	outdoor
93.56700000000001	15.300000000000011	scrambled
111.867	6.0	rest
121.934	15.332999999999998	outdoor
144.334	15.299999999999983	animal
166.68400000000003	15.283000000000017	scrambled
189.017	15.317000000000007	tool
211.38400000000001	15.333000000000027	indoor
229.717	6.0	rest
239.767	15.283999999999994	scrambled
262.1	15.283999999999994	tool
284.45	15.334000000000005	indoor
306.834	15.332999999999972	animal
329.217	15.333000000000027	outdoor
347.55	6.0	rest
357.61699999999996	15.282999999999962	tool
379.95	15.266999999999996	scrambled
402.284	15.333000000000027	outdoor
424.684	15.31699999999995	indoor
447.06699999999995	15.317000000000007	animal
465.384	6.0	rest
