stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/shark.jpg	3	6	CS-	extinction	DO	16
animals/cranebug.jpg	2	6	CS-	baseline	DO	1
animals/rhino.jpg	3	5	CS-	baseline	DO	23
animals/aardvark.jpg	3	2	CS-	baseline	MO	22
animals/finch.jpg	2	5	CS-	baseline	DO	3
animals/marmot.jpg	1	5	CS-	baseline	MO	10
animals/caterpillarhawkmoth.jpg	1	2	CS-	baseline	MO	11
animals/canary.jpg	2	6	CS-	baseline	DO	21
animals/llama.jpg	3	3	CS-	baseline	MO	16
tools/shoehorn.jpg	2	2	CS+	acquisition	DO	20
tools/plow.jpg	2	2	CS+	acquisition	DO	8
tools/drillbit.jpg	2	6	CS+	acquisition	DO	21
tools/weldinghelmet.jpg	2	4	CS+	acquisition	DO	4
tools/paintroller.jpg	2	7	CS+	acquisition	DO	22
tools/faxmachine.jpg	2	7	CS+	acquisition	DO	14
tools/electricbreaker.jpg	2	4	CS+	acquisition	DO	1
tools/wheelbarrow.jpg	2	6	CS+	acquisition	MO	24
tools/benchdogs.jpg	2	2	CS+	extinction	DO	16
tools/woodchipper.jpg	2	1	CS+	extinction	DO	10
tools/ruler.jpg	3	6	CS+	extinction	DN	6
tools/broom.jpg	2	6	CS+	extinction	DO	18
tools/routerplane.jpg	2	1	CS+	extinction	DO	13
tools/tubeflaring.jpg	3	3	CS+	extinction	MO	23
tools/lawnmower.jpg	2	7	CS+	extinction	DO	12
tools/weedeater.jpg	2	6	CS+	extinction	MN	22
tools/videogamecontroller.jpg	2	7	CS+	baseline	DO	10
tools/measuringtape.jpg	2	7	CS+	baseline	DO	2
tools/microwave.jpg	2	7	CS+	baseline	DO	11
tools/hammer.jpg	2	7	CS+	baseline	DO	19
tools/screwdriver.jpg	2	7	CS+	baseline	DO	6
tools/workbench.jpg	2	6	CS+	baseline	DO	3
tools/monkeywrench.jpg	2	7	CS+	baseline	DO	22
tools/camera.jpg	2	3	CS+	baseline	DO	13
