onset	duration	trial_type	stimulus	response
8.033	4.0	CS+	stims2/tools/glove.jpg	2
17.067	4.0	CS-	stims2/animals/hippo.jpg	2
26.1	5.0	CS+	stims2/tools/hoe.jpg	2
36.15	4.0	CS+	stims2/tools/saw.jpg	2
45.2	5.0	CS-	stims2/animals/springhare.jpg	2
55.233000000000004	4.5	CS-	stims2/animals/koi.jpg	2
65.78399999999999	4.0	CS+	stims2/tools/loom.jpg	2
76.817	5.0	CS-	stims2/animals/bluejay.jpg	2
88.867	4.5	CS-	stims2/animals/peacock.jpg	2
98.417	5.0	CS+	stims2/tools/handdrill.jpg	2
110.46700000000001	5.0	CS+	stims2/tools/trowel.jpg	2
122.51700000000001	4.5	CS-	stims2/animals/donkey.jpg	2
133.067	4.5	CS+	stims2/tools/generator.jpg	2
144.61700000000002	4.5	CS-	stims2/animals/rosechafer.jpg	2
155.15	4.5	CS+	stims2/tools/ducttape.jpg	2
164.7	5.0	CS-	stims2/animals/chicken.jpg	2
175.75	4.0	CS-	stims2/animals/dog.jpg	2
185.8	4.0	CS+	stims2/tools/computermouse.jpg	2
195.85	5.0	CS-	stims2/animals/moth.jpg	2
207.9	5.0	CS+	stims2/tools/drill.jpg	2
219.95	4.0	CS-	stims2/animals/sparrow.jpg	2
230.0	4.5	CS+	stims2/tools/coathanger.jpg	2
240.551	4.5	CS+	stims2/tools/circularsaw.jpg	2
252.101	4.0	CS-	stims2/animals/dolphin.jpg	2
