onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	5.0	CS+	tools/videogamecontroller.jpg	2	1.68	MO
14.967	4.0	CS-	animals/flamingo.jpg	2	0.252	MO
24.9	4.5	CS+	tools/monkeywrench.jpg	2	1.13	MN
36.317	4.0	CS+	tools/hammer.jpg	1	1.732	MO
46.25	5.0	CS-	animals/skunk.jpg	2	0.7859999999999999	MO
56.2	4.0	CS-	animals/aardvark.jpg	2	0.833	MO
66.133	5.0	CS+	tools/duffelbag.jpg	2	1.255	MO
77.067	4.0	CS-	animals/halibut.jpg	2	1.026	MN
87.0	4.5	CS+	tools/chainsaw.jpg	2	2.3280000000000003	DO
97.417	4.5	CS-	animals/racoon.jpg	2	1.0490000000000002	MO
106.867	5.0	CS-	animals/shrimp.jpg	2	0.982	MN
116.81700000000001	5.0	CS+	tools/camera.jpg	2	1.72	MO
128.734	4.5	CS-	animals/finch.jpg	2	1.003	MO
138.184	4.5	CS+	tools/workbench.jpg	2	1.837	MN
148.61700000000002	4.5	CS-	animals/goldfish.jpg	2	1.3019999999999998	MN
158.067	4.0	CS+	tools/toaster.jpg	1	1.4669999999999999	MO
168.984	4.5	CS+	tools/edger.jpg	1	1.993	MN
180.4	4.5	CS-	animals/rhino.jpg	2	1.474	MO
189.85	4.5	CS+	tools/airpump.jpg	2	2.292	MO
201.267	5.0	CS-	animals/marmot.jpg	2	0.976	MN
211.217	4.0	CS+	tools/campingstove.jpg	2	1.702	MO
222.13400000000001	5.0	CS-	animals/horse.jpg	2	1.075	MN
232.084	5.0	CS-	animals/perch.jpg	2	0.927	MN
242.03400000000002	4.5	CS+	tools/padlock.jpg	2	1.4	MN
252.45	5.0	CS+	tools/extensioncord.jpg	1	1.6369999999999998	
262.4	4.5	CS-	animals/cricket.jpg	2	1.073	MN
272.784	4.0	CS+	tools/measuringtape.jpg	2	1.3459999999999999	MO
283.684	4.0	CS+	tools/blower.jpg	2	1.712	DO
293.617	4.0	CS-	animals/canary.jpg	2	1.067	MO
304.534	5.0	CS-	animals/starfish.jpg	2	1.3940000000000001	DO
316.434	5.0	CS+	tools/screwdriver.jpg	2	1.212	MN
327.367	4.0	CS-	animals/elephantafrican.jpg	2	1.244	MO
336.31699999999995	5.0	CS+	tools/squeegee.jpg	2	1.86	DO
346.267	5.0	CS-	animals/reindeer.jpg	2	1.328	MO
358.184	5.0	CS+	tools/solderingtorch.jpg	2	1.8030000000000002	MO
370.1	4.0	CS-	animals/hyena.jpg	2	1.127	MO
381.017	4.0	CS-	animals/zebra.jpg	2	1.294	MO
391.934	4.5	CS+	tools/carpetblower.jpg	1	2.299	MO
401.384	4.5	CS+	tools/treadmill.jpg	2	2.873	DO
411.81699999999995	4.5	CS-	animals/llama.jpg	2	1.06	MO
423.23400000000004	4.5	CS-	animals/salmon.jpg	2	1.016	MN
433.667	4.0	CS+	tools/jumpercables.jpg	1	1.444	MO
442.6	5.0	CS-	animals/caterpillarhawkmoth.jpg	2	0.826	MO
453.501	4.0	CS+	tools/paintbrush.jpg	2	1.063	DO
463.434	4.5	CS-	animals/cat.jpg	2	0.955	MN
472.884	4.0	CS+	tools/bucket.jpg	2	1.236	MN
483.801	4.0	CS-	animals/cranebug.jpg	2	0.988	MN
492.751	5.0	CS+	tools/microwave.jpg	1	1.058	MO
