stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/herculesbeetle.jpg	1	3	CS-	baseline	MO	10
tools/ropeandpulley.jpg	2	4	CS+	baseline	MN	9
tools/transmissionwrench.jpg	2	5	CS+	baseline	MO	16
tools/spoon.jpg	2	7	CS+	acquisition	MO	9
animals/assassinbug.jpg	3	2	CS-	acquisition	MO	11
animals/duck.jpg	1	6	CS-	acquisition	MO	14
animals/halibut.jpg	3	5	CS-	extinction	MN	4
tools/hammer.jpg	1	7	CS+	extinction	MO	3
tools/faxmachine.jpg	2	5	CS+	baseline	DO	13
animals/mink.jpg	3	4	CS-	acquisition	MO	19
animals/turkey.jpg	1	5	CS-	acquisition	MO	9
tools/bucket.jpg	2	5	CS+	extinction	MN	23
animals/canary.jpg	1	6	CS-	extinction	MO	14
tools/mallet.jpg	2	6	CS+	acquisition	MO	23
animals/cat.jpg	2	7	CS-	extinction	MN	23
animals/starfish.jpg	1	4	CS-	extinction	DO	15
tools/measuringcups.jpg	2	5	CS+	acquisition	MN	19
animals/reindeer.jpg	2	4	CS-	extinction	MO	17
animals/flamingo.jpg	1	5	CS-	extinction	MO	1
animals/ostrich.jpg	3	5	CS-	baseline	MO	14
tools/screwdriver.jpg	3	7	CS+	extinction	MN	16
tools/scissors.jpg	3	7	CS+	baseline	MN	5
animals/caterpillarpeacockmoth.jpg	3	4	CS-	baseline	MO	3
tools/rollingpin.jpg	2	6	CS+	baseline	MN	10
animals/perch.jpg	3	6	CS-	extinction	MN	12
animals/carp.jpg	3	7	CS-	acquisition	MO	21
tools/wrench.jpg	2	7	CS+	acquisition	MO	11
tools/airpump.jpg	2	6	CS+	extinction	MO	10
animals/porcupine.jpg	1	5	CS-	baseline	MO	8
animals/firebug.jpg	3	5	CS-	acquisition	MN	3
tools/stove.jpg	3	6	CS+	baseline	MN	22
animals/pike.jpg	1	6	CS-	baseline	MO	4
tools/vegetablepeeler.jpg	2	6	CS+	acquisition	MN	24
tools/chainsaw.jpg	2	6	CS+	extinction	DO	5
tools/drillbit.jpg	2	6	CS+	baseline	MO	18
animals/angelfish.jpg	1	4	CS-	baseline	MO	23
animals/mouse.jpg	1	7	CS-	acquisition	MO	17
tools/treadmill.jpg	2	6	CS+	extinction	DO	20
tools/jumpercables.jpg	2	6	CS+	extinction	MO	21
tools/gardenhose.jpg	3	6	CS+	baseline	MN	20
tools/sander.jpg	2	5	CS+	acquisition	MO	3
tools/woodchipper.jpg	2	3	CS+	acquisition	DO	17
tools/viceclamp.jpg	2	4	CS+	acquisition	MO	6
tools/paintbrush.jpg	1	6	CS+	extinction	DO	22
animals/flea.jpg	1	2	CS-	baseline	MO	5
animals/cranebug.jpg	1	3	CS-	extinction	MN	24
animals/catfish.jpg	3	4	CS-	acquisition	MO	16
animals/waterbuffalo.jpg	2	4	CS-	baseline	MN	18
animals/cow.jpg	2	6	CS-	baseline	MN	20
animals/boar.jpg	3	5	CS-	baseline	MN	24
animals/baboon.jpg	1	5	CS-	baseline	MO	13
animals/gerbil.jpg	3	6	CS-	baseline	MO	19
animals/tiger.jpg	2	7	CS-	baseline	DO	15
animals/crow.jpg	3	6	CS-	baseline	MO	7
animals/hummingbird.jpg	3	6	CS-	baseline	MO	2
animals/pelican.jpg	1	5	CS-	baseline	MO	22
animals/mahimahi.jpg	2	3	CS-	acquisition	MN	2
animals/baldeagle.jpg	1	6	CS-	acquisition	MN	15
animals/partridge.jpg	3	2	CS-	acquisition	MN	4
animals/palmcockatoo.jpg	2	4	CS-	acquisition	MN	13
animals/herring.jpg	3	5	CS-	acquisition	MO	7
animals/anteater.jpg	1	3	CS-	acquisition	MN	6
animals/camel.jpg	3	5	CS-	acquisition	MN	1
animals/ant.jpg	1	6	CS-	acquisition	MN	20
animals/racoon.jpg	2	6	CS-	extinction	MO	5
animals/zebra.jpg	3	6	CS-	extinction	MO	19
animals/cricket.jpg	2	6	CS-	extinction	MN	13
animals/salmon.jpg	3	6	CS-	extinction	MN	21
animals/shrimp.jpg	1	4	CS-	extinction	MN	6
animals/marmot.jpg	2	4	CS-	extinction	MN	10
animals/llama.jpg	3	4	CS-	extinction	MO	20
animals/rhino.jpg	1	5	CS-	extinction	MO	9
tools/beadingtool.jpg	2	3	CS+	baseline	DO	8
tools/wheelbarrow.jpg	2	5	CS+	baseline	MO	4
tools/plunger.jpg	2	5	CS+	baseline	DO	23
tools/weldinghelmet.jpg	3	3	CS+	baseline	MO	3
tools/cheesegrater.jpg	3	5	CS+	baseline	MN	7
tools/hairdryer.jpg	3	5	CS+	baseline	DN	17
tools/chisel.jpg	2	2	CS+	baseline	MO	6
tools/reflexhammer.jpg	1	4	CS+	baseline	MO	2
tools/thermometer.jpg	2	5	CS+	acquisition	DO	4
tools/broom.jpg	2	5	CS+	acquisition	DO	21
tools/eraser.jpg	2	6	CS+	acquisition	DO	20
tools/fan.jpg	2	6	CS+	acquisition	DO	5
tools/benchdogs.jpg	2	2	CS+	acquisition	DO	10
tools/beaker.jpg	1	4	CS+	acquisition	MO	15
tools/lawnmower.jpg	2	6	CS+	acquisition	DO	8
tools/levelmount.jpg	2	5	CS+	acquisition	MO	22
tools/monkeywrench.jpg	1	5	CS+	extinction	MN	2
tools/solderingtorch.jpg	2	4	CS+	extinction	MO	18
tools/squeegee.jpg	2	6	CS+	extinction	DO	17
tools/padlock.jpg	3	5	CS+	extinction	MN	12
tools/blower.jpg	3	5	CS+	extinction	DO	15
tools/toaster.jpg	2	6	CS+	extinction	MO	8
tools/measuringtape.jpg	3	6	CS+	extinction	MO	14
tools/workbench.jpg	1	4	CS+	extinction	MN	7
animals/giraffe.jpg	1	6	CS-	baseline	MN	6
animals/quail.jpg	1	3	CS-	baseline	MN	21
animals/prayingmantis.jpg	1	4	CS-	baseline	MN	16
animals/pigeon.jpg	3	7	CS-	baseline	MO	1
animals/leopard.jpg	1	5	CS-	baseline	MO	12
animals/mole.jpg	2	3	CS-	baseline	MN	9
