onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.0	CS-	animals/pigeon.jpg	1	1.3159999999999998	MO
13.083	5.0	CS+	tools/ladder.jpg	2	1.364	MN
23.133000000000003	5.0	CS-	animals/hummingbird.jpg	1	1.222	MO
33.183	4.0	CS-	animals/caterpillarpeacockmoth.jpg	1	1.492	MO
42.217	4.5	CS+	tools/reflexhammer.jpg	2	1.325	MO
51.766999999999996	4.5	CS+	tools/weldinghelmet.jpg	2	1.265	MO
63.3	4.0	CS-	animals/pike.jpg	1	1.1059999999999999	MO
73.35	4.5	CS+	tools/wheelbarrow.jpg	2	0.914	MO
84.9	4.0	CS+	tools/scissors.jpg	2	0.922	MN
94.93299999999999	5.0	CS-	animals/flea.jpg	1	1.112	MO
104.984	4.5	CS-	animals/giraffe.jpg	1	1.046	MN
114.53299999999999	4.0	CS+	tools/chisel.jpg	2	0.972	MO
124.584	5.0	CS-	animals/crow.jpg	1	1.3519999999999999	MO
134.634	4.5	CS+	tools/cheesegrater.jpg	2	1.751	MN
144.184	4.0	CS-	animals/porcupine.jpg	1	1.035	MO
155.234	4.0	CS+	tools/beadingtool.jpg	2	0.86	DO
166.28400000000002	4.5	CS+	tools/ropeandpulley.jpg	2	1.261	MN
177.817	5.0	CS-	animals/mole.jpg	1	1.229	MN
189.86700000000002	5.0	CS+	tools/rollingpin.jpg	2	0.893	MN
201.917	4.5	CS-	animals/herculesbeetle.jpg	1	0.9690000000000001	MO
211.467	5.0	CS+	tools/rake.jpg	2	1.159	MO
222.517	4.5	CS-	animals/snapper.jpg	1	1.202	DO
233.067	5.0	CS-	animals/leopard.jpg	1	1.383	MO
244.11700000000002	5.0	CS+	tools/electricbreaker.jpg	2	1.4909999999999999	DO
256.16700000000003	5.0	CS+	tools/faxmachine.jpg	2	1.444	DO
268.217	4.5	CS-	animals/baboon.jpg	1	1.355	MO
279.767	4.0	CS+	tools/pliers.jpg	2	1.1640000000000001	MN
290.817	4.0	CS+	tools/gong.jpg	2	1.7080000000000002	MO
300.867	5.0	CS-	animals/ostrich.jpg	1	1.536	MO
310.91700000000003	5.0	CS-	animals/tiger.jpg	1	1.237	DO
322.967	5.0	CS+	tools/transmissionwrench.jpg	2	1.36	MO
334.017	4.5	CS-	animals/prayingmantis.jpg	1	1.185	MN
344.56699999999995	4.0	CS+	tools/hairdryer.jpg	2	1.016	DN
354.61699999999996	4.0	CS-	animals/dragonfly.jpg	1	0.972	MO
364.667	4.5	CS+	tools/drillbit.jpg	2	1.268	MO
374.217	4.0	CS-	animals/waterbuffalo.jpg	1	1.202	MN
384.267	4.5	CS-	animals/gerbil.jpg	1	0.919	MO
395.81699999999995	5.0	CS+	tools/paintroller.jpg	2	1.3719999999999999	MN
406.86699999999996	5.0	CS+	tools/gardenhose.jpg	2	0.9570000000000001	MN
418.917	4.0	CS-	animals/cow.jpg	1	1.002	MN
429.967	4.5	CS-	animals/quail.jpg	1	0.977	MN
440.517	4.0	CS+	tools/plow.jpg	2	1.171	DO
449.56699999999995	5.0	CS-	animals/pelican.jpg	1	1.09	MO
459.61699999999996	4.0	CS+	tools/stove.jpg	2	1.194	MN
468.667	4.0	CS-	animals/angelfish.jpg	1	1.023	MO
477.717	4.5	CS+	tools/plunger.jpg	2	0.9470000000000001	DO
488.267	4.5	CS-	animals/boar.jpg	1	1.15	MN
499.81699999999995	4.5	CS+	tools/shoehorn.jpg	2	0.975	DO
