onset	duration	trial_type	stimulus	response
8.017000000000001	4.0	CS+	stims2/animals/hippo.jpg	1
18.067	5.0	CS-	stims2/tools/loom.jpg	2
30.116999999999997	5.0	CS+	stims2/animals/moth.jpg	2
42.167	4.5	CS+	stims2/animals/peacock.jpg	1
51.717	4.5	CS-	stims2/tools/handdrill.jpg	2
61.266999999999996	5.0	CS-	stims2/tools/saw.jpg	2
72.317	4.5	CS+	stims2/animals/sparrow.jpg	2
81.85	4.5	CS-	stims2/tools/hoe.jpg	2
93.4	4.0	CS-	stims2/tools/trowel.jpg	2
104.434	4.5	CS+	stims2/animals/dolphin.jpg	2
114.984	5.0	CS+	stims2/animals/donkey.jpg	2
127.03399999999999	5.0	CS-	stims2/tools/coathanger.jpg	2
139.067	5.0	CS+	stims2/animals/springhare.jpg	2
150.11700000000002	5.0	CS-	stims2/tools/generator.jpg	2
160.151	4.0	CS+	stims2/animals/rosechafer.jpg	2
170.2	4.0	CS-	stims2/tools/drill.jpg	2
180.25099999999998	4.0	CS-	stims2/tools/computermouse.jpg	2
189.28400000000002	4.0	CS+	stims2/animals/koi.jpg	2
198.334	4.5	CS-	stims2/tools/circularsaw.jpg	2
208.88299999999998	4.0	CS+	stims2/animals/chicken.jpg	2
218.93400000000003	4.5	CS-	stims2/tools/glove.jpg	2
230.484	5.0	CS+	stims2/animals/bluejay.jpg	2
240.53400000000002	4.5	CS+	stims2/animals/dog.jpg	2
250.084	4.0	CS-	stims2/tools/ducttape.jpg	2
