onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS+	animals/flounder.jpg	New	foil	DO	FA	FA	1.5430000000000001
12.117	3.0	CS+	animals/bullfrog.jpg	New	foil	DO	FA	FA	1.3359999999999999
19.217	3.0	CS-	tools/plunger.jpg	Old	baseline	DO	H	H	1.256
27.316999999999997	3.0	CS-	tools/viceclamp.jpg	Old	acquisition	MN	M	M	2.019
35.417	3.0	CS-	tools/treadmill.jpg	Old	extinction	DO	H	H	1.4140000000000001
42.5	3.0	CS+	animals/highlandcow.jpg	New	foil	MO	FA	CR	1.8459999999999999
49.567	3.0	CS+	animals/ostrich.jpg	Old	baseline	DO	H	H	0.83
56.65	3.0	CS+	animals/llama.jpg	Old	extinction	DO	H	H	0.7829999999999999
64.717	3.0	CS-	tools/engine.jpg	New	foil	DO	FA	FA	1.041
71.8	3.0	CS-	tools/sander.jpg	Old	acquisition	DO	H	H	0.8190000000000001
79.9	3.0	CS+	animals/palmcockatoo.jpg	Old	acquisition	DO	H	H	1.185
87.96700000000001	3.0	CS-	tools/dremel.jpg	New	foil	MO	FA	CR	1.7530000000000001
96.06700000000001	3.0	CS-	tools/drillbit.jpg	Old	baseline	DO	H	H	0.784
103.15	3.0	CS-	tools/mellonballer.jpg	New	foil	DN	CR	CR	1.537
110.23299999999999	3.0	CS+	animals/octopus.jpg	New	foil	MN	CR	CR	2.135
118.3	3.0	CS+	animals/dragonfly.jpg	Old	baseline	DO	H	H	1.06
125.367	3.0	CS-	tools/extensioncord.jpg	Old	extinction	DN	M	M	1.601
132.45	3.0	CS-	tools/level.jpg	New	foil	DO	FA	FA	1.2209999999999999
140.533	3.0	CS+	animals/rhino.jpg	Old	extinction	DO	H	H	0.726
148.61700000000002	3.0	CS+	animals/ant.jpg	Old	acquisition	DO	H	H	1.102
155.717	3.0	CS+	animals/panda.jpg	New	foil	DO	FA	FA	0.858
163.817	3.0	CS-	tools/bucket.jpg	Old	extinction	DN	M	M	1.03
170.9	3.0	CS-	tools/microscope.jpg	New	foil	MO	FA	CR	1.517
177.967	3.0	CS-	tools/campingstove.jpg	Old	extinction	MN	M	M	0.9640000000000001
186.05	3.0	CS-	tools/pruner.jpg	Old	acquisition	MO	H	M	1.3419999999999999
193.15	3.0	CS-	tools/burnisher.jpg	New	foil	DO	FA	FA	1.0659999999999998
200.217	3.0	CS-	tools/whistle.jpg	New	foil	DN	CR	CR	1.206
207.317	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	DO	H	H	1.22
215.417	3.0	CS-	tools/beadingtool.jpg	Old	baseline	MN	M	M	2.135
222.517	3.0	CS-	tools/gong.jpg	Old	baseline	DO	H	H	1.339
229.61700000000002	3.0	CS-	tools/electricdrill.jpg	New	foil	DO	FA	FA	1.037
236.717	3.0	CS+	animals/pike.jpg	Old	baseline	DO	H	H	0.995
243.78400000000002	3.0	CS+	animals/seaslug.jpg	New	foil	MO	FA	CR	1.7830000000000001
251.86700000000002	3.0	CS+	animals/crane.jpg	New	foil	DO	FA	FA	1.232
259.934	3.0	CS+	animals/prayingmantis.jpg	Old	baseline	DO	H	H	1.143
267.034	3.0	CS+	animals/snail.jpg	Old	acquisition	DO	H	H	0.8009999999999999
274.117	3.0	CS-	tools/mallet.jpg	Old	acquisition	DN	M	M	1.222
281.217	3.0	CS+	animals/finch.jpg	Old	extinction	DO	H	H	1.1159999999999999
289.284	3.0	CS+	animals/tortoise.jpg	New	foil	MO	FA	CR	1.42
296.384	3.0	CS+	animals/reindeer.jpg	Old	extinction	MO	H	M	1.167
303.467	3.0	CS+	animals/elephantafrican.jpg	Old	extinction	DO	H	H	0.792
311.55	3.0	CS+	animals/waterdragon.jpg	New	foil	MO	FA	CR	1.1840000000000002
319.617	3.0	CS-	tools/vegetablepeeler.jpg	Old	acquisition	MN	M	M	1.666
327.68300000000005	3.0	CS+	animals/catfish.jpg	Old	acquisition	DO	H	H	1.08
335.767	3.0	CS+	animals/monkey.jpg	New	foil	DO	FA	FA	1.0859999999999999
342.86699999999996	3.0	CS-	tools/cheesegrater.jpg	Old	baseline	DO	H	H	0.99
349.95	3.0	CS+	animals/duck.jpg	Old	acquisition	MO	H	M	1.4069999999999998
357.033	3.0	CS-	tools/padlock.jpg	Old	extinction	MO	H	M	1.594
364.11699999999996	3.0	CS+	animals/angelfish.jpg	Old	baseline	MO	H	M	1.227
372.18300000000005	3.0	CS+	animals/aardvark.jpg	Old	extinction	MN	M	M	1.4969999999999999
379.267	3.0	CS-	tools/magnet.jpg	New	foil	DN	CR	CR	1.0
387.333	3.0	CS-	tools/grapplinghook.jpg	New	foil	DN	CR	CR	0.905
395.4	3.0	CS-	tools/caulkinggun.jpg	New	foil	MN	CR	CR	1.367
402.45	3.0	CS-	tools/wateringcan.jpg	New	foil	MN	CR	CR	1.219
410.533	3.0	CS+	animals/crow.jpg	Old	baseline	MO	H	M	1.431
417.61699999999996	3.0	CS+	animals/stickinsect.jpg	New	foil	DO	FA	FA	0.8759999999999999
425.717	3.0	CS-	tools/paintbrush.jpg	Old	extinction	MO	H	M	1.341
433.81699999999995	3.0	CS-	tools/beaker.jpg	Old	acquisition	MN	M	M	1.508
441.9	3.0	CS-	tools/electricbreaker.jpg	Old	baseline	MN	M	M	1.544
448.967	3.0	CS+	animals/woodlouse.jpg	New	foil	MN	CR	CR	2.8139999999999996
457.017	3.0	CS-	tools/bolt.jpg	New	foil	DN	CR	CR	1.161
465.084	3.0	CS+	animals/balloonfish.jpg	New	foil	MN	CR	CR	2.056
472.184	3.0	CS+	animals/zebra.jpg	Old	extinction	DO	H	H	1.083
480.267	3.0	CS-	tools/lantern.jpg	New	foil	MN	CR	CR	1.3530000000000002
487.36699999999996	3.0	CS-	tools/transmissionwrench.jpg	Old	baseline	MO	H	M	1.84
495.467	3.0	CS+	animals/flea.jpg	Old	baseline	MO	H	M	1.993
503.56699999999995	3.0	CS-	tools/benchdogs.jpg	Old	acquisition	DN	M	M	1.515
510.634	3.0	CS+	animals/koala.jpg	New	foil	DO	FA	FA	1.08
518.717	3.0	CS+	animals/hermitcrab.jpg	New	foil	MN	CR	CR	1.653
526.817	3.0	CS-	tools/keys.jpg	New	foil	MN	CR	CR	1.3359999999999999
533.9169999999999	3.0	CS-	tools/screwdriver.jpg	Old	extinction	MO	H	M	1.415
541.984	3.0	CS+	animals/skunk.jpg	Old	extinction	MO	H	M	1.911
549.067	3.0	CS+	animals/tiger.jpg	Old	baseline	DO	H	H	0.9740000000000001
556.15	3.0	CS-	tools/tubeflaring.jpg	Old	acquisition	MN	M	M	1.544
564.234	3.0	CS+	animals/ladybug.jpg	New	foil	MO	FA	CR	1.787
572.3340000000001	3.0	CS+	animals/baldeagle.jpg	Old	acquisition	DO	H	H	1.041
580.434	3.0	CS+	animals/shark.jpg	Old	acquisition	DO	H	H	1.077
588.534	3.0	CS-	tools/reflexhammer.jpg	Old	baseline	DO	H	H	1.219
595.634	3.0	CS-	tools/carpetblower.jpg	Old	extinction	MO	H	M	1.571
603.734	3.0	CS-	tools/whisk.jpg	New	foil	DN	CR	CR	0.998
