onset	duration	trial_type
4.0169999999999995	15.3	animal
26.384	15.332999999999998	indoor
48.784	15.300000000000004	tool
71.15	15.333999999999987	outdoor
93.55	15.25	scrambled
111.8	6.0	rest
121.85	15.266999999999996	outdoor
144.167	15.300000000000011	animal
166.517	15.317000000000007	scrambled
188.9	15.266999999999996	tool
211.234	15.332999999999998	indoor
229.567	6.0	rest
239.61700000000002	15.266999999999996	scrambled
261.95099999999996	15.282999999999962	tool
284.3	15.283999999999994	indoor
306.65	15.300000000000011	animal
329.017	15.300000000000011	outdoor
347.31699999999995	6.0	rest
357.36699999999996	15.282999999999962	tool
379.70099999999996	15.299999999999955	scrambled
402.06699999999995	15.300000000000011	outdoor
424.434	15.299999999999955	indoor
446.801	15.316000000000033	animal
465.11699999999996	6.0	rest
