onset	duration	trial_type	stimulus	response
8.033	4.0	CS+	stims2/tools/handdrill.jpg	1
17.1	5.0	CS-	stims2/animals/chicken.jpg	2
28.166	4.5	CS+	stims2/tools/glove.jpg	2
38.733000000000004	5.0	CS+	stims2/tools/circularsaw.jpg	2
49.816	5.0	CS-	stims2/animals/dolphin.jpg	2
61.9	4.0	CS-	stims2/animals/rosechafer.jpg	2
70.96600000000001	4.5	CS+	stims2/tools/loom.jpg	2
81.55	4.0	CS-	stims2/animals/sparrow.jpg	2
92.616	4.5	CS-	stims2/animals/peacock.jpg	2
103.18299999999999	5.0	CS+	stims2/tools/hoe.jpg	2
114.266	4.5	CS+	stims2/tools/trowel.jpg	2
123.85	5.0	CS-	stims2/animals/moth.jpg	2
135.916	4.5	CS+	stims2/tools/ducttape.jpg	2
145.5	4.5	CS-	stims2/animals/donkey.jpg	2
157.083	5.0	CS+	stims2/tools/generator.jpg	2
167.15	4.5	CS-	stims2/animals/hippo.jpg	2
176.71599999999998	4.5	CS-	stims2/animals/springhare.jpg	2
188.283	4.0	CS+	stims2/tools/coathanger.jpg	2
198.35	4.0	CS-	stims2/animals/bluejay.jpg	2
209.416	5.0	CS+	stims2/tools/saw.jpg	1
219.5	5.0	CS-	stims2/animals/dog.jpg	2
231.583	4.0	CS+	stims2/tools/drill.jpg	2
241.65	4.0	CS+	stims2/tools/computermouse.jpg	2
252.71599999999998	4.0	CS-	stims2/animals/koi.jpg	2
