onset	duration	trial_type
4.034	15.516000000000002	animal
26.666999999999998	15.533	indoor
49.317	15.500000000000007	tool
71.934	15.549999999999995	outdoor
94.584	15.515999999999993	scrambled
113.1	6.0	rest
123.21700000000001	15.549999999999995	outdoor
145.884	15.51600000000002	animal
168.5	15.5	scrambled
191.1	15.516999999999996	tool
213.717	15.532999999999989	indoor
232.25	6.0	rest
242.35	15.517000000000026	scrambled
264.967	15.483000000000004	tool
287.567	15.550000000000011	indoor
310.217	15.483000000000004	animal
332.81699999999995	15.550000000000011	outdoor
351.36699999999996	6.0	rest
361.467	15.533000000000017	tool
384.1	15.483000000000004	scrambled
406.68300000000005	15.516999999999996	outdoor
429.31699999999995	15.565999999999974	indoor
452.0	15.483000000000004	animal
470.483	6.0	rest
