onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS+	tools/eraser.jpg	Old	acquisition	DO	H	H	1.569
11.2	3.0	CS+	tools/cuttingboard.jpg	New	foil	DN	CR	CR	1.092
18.35	3.0	CS-	animals/clam.jpg	New	foil	DN	CR	CR	1.117
25.5	3.0	CS-	animals/gecko.jpg	New	foil	MN	CR	CR	1.386
32.633	3.0	CS-	animals/herculesbeetle.jpg	Old	baseline	MO	H	M	1.442
39.8	3.0	CS+	tools/woodchipper.jpg	Old	acquisition	MO	H	M	1.859
46.95	3.0	CS-	animals/quail.jpg	Old	baseline	MN	M	M	1.371
54.083	3.0	CS+	tools/shoehorn.jpg	Old	baseline	MO	H	M	1.811
61.216	3.0	CS-	animals/halibut.jpg	Old	extinction	MO	H	M	1.765
68.35	3.0	CS+	tools/compass.jpg	New	foil	DN	CR	CR	1.146
75.46600000000001	3.0	CS-	animals/cranebug.jpg	Old	extinction	DO	H	H	1.276
82.6	3.0	CS-	animals/ibises.jpg	New	foil	DN	CR	CR	1.048
89.73299999999999	3.0	CS+	tools/weldinghelmet.jpg	Old	baseline	MO	H	M	1.466
96.85	3.0	CS+	tools/videogamecontroller.jpg	Old	extinction	DO	H	H	1.011
103.96600000000001	3.0	CS-	animals/partridge.jpg	Old	acquisition	MO	H	M	2.151
111.083	3.0	CS+	tools/shovel.jpg	New	foil	MO	FA	CR	1.46
118.21600000000001	3.0	CS-	animals/clownfish.jpg	New	foil	MN	CR	CR	1.194
125.35	3.0	CS+	tools/duffelbag.jpg	Old	extinction	DO	H	H	1.5519999999999998
132.466	3.0	CS+	tools/electricsewingmachine.jpg	New	foil	MN	CR	CR	1.329
139.6	3.0	CS-	animals/anteater.jpg	Old	acquisition	MN	M	M	1.6340000000000001
146.716	3.0	CS-	animals/carp.jpg	Old	acquisition	MN	M	M	1.19
153.85	3.0	CS+	tools/vicegrips.jpg	New	foil	DO	FA	FA	1.058
161.0	3.0	CS-	animals/toucan.jpg	New	foil	DN	CR	CR	1.012
168.13299999999998	3.0	CS+	tools/stove.jpg	Old	baseline	MN	M	M	1.4069999999999998
175.283	3.0	CS-	animals/starfish.jpg	Old	extinction	DN	M	M	1.102
182.433	3.0	CS+	tools/smartphone.jpg	New	foil	DN	CR	CR	1.392
189.583	3.0	CS+	tools/routerplane.jpg	Old	acquisition	DO	H	H	0.9890000000000001
196.71599999999998	3.0	CS+	tools/paintroller.jpg	Old	baseline	MO	H	M	1.307
203.88299999999998	3.0	CS-	animals/snapper.jpg	Old	baseline	MN	M	M	1.072
211.033	3.0	CS+	tools/hourglass.jpg	New	foil	DN	CR	CR	1.218
218.166	3.0	CS-	animals/vulture.jpg	New	foil	DN	CR	CR	1.7890000000000001
225.333	3.0	CS-	animals/deer.jpg	New	foil	MN	CR	CR	0.8370000000000001
232.483	3.0	CS-	animals/hummingbird.jpg	Old	baseline	MN	M	M	1.3119999999999998
239.61599999999999	3.0	CS+	tools/airpump.jpg	Old	extinction	MO	H	M	1.405
246.783	3.0	CS-	animals/macaw.jpg	New	foil	MN	CR	CR	1.071
253.916	3.0	CS+	tools/toaster.jpg	Old	extinction	DO	H	H	1.001
261.05	3.0	CS-	animals/turkey.jpg	Old	acquisition	MO	H	M	2.008
268.183	3.0	CS+	tools/measuringdevice.jpg	Old	acquisition	DO	H	H	0.986
275.33299999999997	3.0	CS+	tools/clippers.jpg	New	foil	MO	FA	CR	1.138
282.483	3.0	CS-	animals/canary.jpg	Old	extinction	MN	M	M	1.0090000000000001
289.616	3.0	CS+	tools/weedeater.jpg	Old	acquisition	DO	H	H	1.176
297.749	3.0	CS+	tools/crank.jpg	New	foil	MO	FA	CR	1.32
305.883	3.0	CS-	animals/cod.jpg	New	foil	MO	FA	CR	1.341
314.01599999999996	3.0	CS+	tools/squeegee.jpg	Old	extinction	DO	H	H	1.234
322.133	3.0	CS+	tools/blower.jpg	Old	extinction	DO	H	H	0.9540000000000001
330.26599999999996	3.0	CS-	animals/lizard.jpg	New	foil	MO	FA	CR	1.193
338.38300000000004	3.0	CS-	animals/dockbug2.jpg	New	foil	DN	CR	CR	1.14
346.533	3.0	CS+	tools/tape.jpg	New	foil	MO	FA	CR	1.073
354.68300000000005	3.0	CS-	animals/waterbuffalo.jpg	Old	baseline	MN	M	M	1.6969999999999998
362.833	3.0	CS+	tools/staplegun.jpg	New	foil	MO	FA	CR	1.436
370.966	3.0	CS+	tools/lawnmower.jpg	Old	acquisition	DO	H	H	1.1840000000000002
379.083	3.0	CS-	animals/perch.jpg	Old	extinction	MO	H	M	1.202
387.216	3.0	CS-	animals/chipmunk.jpg	Old	acquisition	MN	M	M	1.945
