onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.034	4.0	CS+	tools/carpetblower.jpg	2	1.082	MN
14.05	4.0	CS-	animals/perch.jpg	2	2.0669999999999997	MO
25.017	5.0	CS+	tools/solderingtorch.jpg	2	1.064	DO
36.016999999999996	4.0	CS+	tools/treadmill.jpg	1	0.8809999999999999	MO
47.016999999999996	4.5	CS-	animals/aardvark.jpg	2	0.484	MO
57.5	4.5	CS-	animals/shrimp.jpg	2	0.465	DN
67.017	4.0	CS+	tools/hammer.jpg	1	0.8809999999999999	DO
77.03399999999999	5.0	CS-	animals/canary.jpg	2	0.693	MN
87.05	4.0	CS+	tools/toaster.jpg	2	0.8740000000000001	DO
96.06700000000001	4.5	CS-	animals/llama.jpg	2	0.607	MO
107.56700000000001	5.0	CS-	animals/halibut.jpg	2	0.523	MO
117.56700000000001	4.5	CS+	tools/videogamecontroller.jpg	2	0.6509999999999999	DO
127.05	4.0	CS-	animals/starfish.jpg	2	0.596	DN
138.067	5.0	CS+	tools/campingstove.jpg	2	0.644	MO
150.017	5.0	CS-	animals/cricket.jpg	2	0.573	DN
161.034	4.5	CS+	tools/jumpercables.jpg	2	0.7290000000000001	DO
170.53400000000002	5.0	CS+	tools/squeegee.jpg	2	0.9420000000000001	DO
180.567	4.0	CS-	animals/reindeer.jpg	2	0.598	MO
191.584	4.5	CS+	tools/microwave.jpg	2	0.662	MO
202.051	5.0	CS-	animals/elephantafrican.jpg	2	0.445	MN
212.084	4.5	CS+	tools/padlock.jpg	2	0.6920000000000001	DO
223.584	4.0	CS-	animals/horse.jpg	2	0.5760000000000001	MN
233.584	4.0	CS-	animals/zebra.jpg	2	0.46799999999999997	MO
243.584	4.5	CS+	tools/airpump.jpg	1	1.003	MO
253.084	5.0	CS+	tools/bucket.jpg	2	0.7659999999999999	MO
263.084	5.0	CS-	animals/cat.jpg	2	0.815	MO
275.067	4.0	CS+	tools/edger.jpg	2	0.594	MN
286.084	4.5	CS+	tools/monkeywrench.jpg	1	0.659	DO
296.584	4.0	CS-	animals/goldfish.jpg	2	0.764	MN
306.534	4.5	CS-	animals/flamingo.jpg	2	0.541	MN
318.034	5.0	CS+	tools/workbench.jpg	2	1.261	
328.98400000000004	5.0	CS-	animals/cranebug.jpg	2	0.6659999999999999	DO
338.95099999999996	4.5	CS+	tools/screwdriver.jpg	1	0.802	DO
349.434	4.5	CS-	animals/skunk.jpg	2	0.591	DO
359.917	4.5	CS+	tools/extensioncord.jpg	2	0.6559999999999999	MN
371.417	4.5	CS-	animals/finch.jpg	2	0.54	MN
380.917	4.5	CS-	animals/caterpillarhawkmoth.jpg	2	1.069	DN
390.401	5.0	CS+	tools/paintbrush.jpg	2	0.649	MO
400.384	4.0	CS+	tools/duffelbag.jpg	2	0.6890000000000001	DO
411.351	4.0	CS-	animals/rhino.jpg	2	0.59	MO
421.284	4.0	CS-	animals/racoon.jpg	2	0.539	MN
430.301	4.0	CS+	tools/chainsaw.jpg	2	0.6709999999999999	DO
441.301	5.0	CS-	animals/hyena.jpg	2	0.687	DN
451.31800000000004	5.0	CS+	tools/measuringtape.jpg	2	0.765	DO
462.31800000000004	5.0	CS-	animals/marmot.jpg	2	0.603	MN
474.301	5.0	CS+	tools/blower.jpg	2	0.597	DO
486.31800000000004	4.5	CS-	animals/salmon.jpg	2	0.618	MN
496.801	4.0	CS+	tools/camera.jpg	2	0.628	DO
