onset	duration	trial_type
4.0169999999999995	15.316	animal
26.383000000000003	15.317000000000005	indoor
48.75	15.25	tool
71.067	15.316000000000004	outdoor
93.45	15.266999999999996	scrambled
111.71700000000001	6.0	rest
121.78399999999999	15.332999999999984	outdoor
144.167	15.300000000000011	animal
166.517	15.25	scrambled
188.834	15.233000000000004	tool
211.13400000000001	15.316000000000004	indoor
229.45	6.0	rest
239.5	15.25	scrambled
261.817	15.283000000000017	tool
284.16700000000003	15.333000000000027	indoor
306.567	15.25	animal
328.884	15.332999999999972	outdoor
347.217	6.0	rest
357.267	15.266999999999996	tool
379.601	15.283000000000017	scrambled
401.95099999999996	15.332999999999972	outdoor
424.334	15.283000000000017	indoor
446.684	15.299999999999955	animal
464.98400000000004	6.0	rest
