onset	duration	trial_type
4.016	15.316999999999998	animal
26.4	15.316000000000004	indoor
48.783	15.332999999999998	tool
71.183	15.333999999999987	outdoor
93.566	15.316999999999993	scrambled
111.883	6.0	rest
121.95	15.332999999999984	outdoor
144.35	15.332999999999998	animal
166.75	15.300000000000011	scrambled
189.1	15.332999999999998	tool
211.5	15.332999999999998	indoor
229.833	6.0	rest
239.88299999999998	15.266999999999996	scrambled
262.2	15.300000000000011	tool
284.567	15.332999999999972	indoor
306.967	15.300000000000011	animal
329.333	15.31699999999995	outdoor
347.65	6.0	rest
357.7	15.266999999999996	tool
380.033	15.283999999999994	scrambled
402.384	15.332999999999972	outdoor
424.783	15.334000000000005	indoor
447.184	15.315999999999974	animal
465.5	6.0	rest
