onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/solderingtorch.jpg	Old	extinction	DO	H	H	1.379
11.099	3.0	CS-	tools/ropeandpulley.jpg	Old	baseline	DO	H	H	1.341
18.183	3.0	CS+	animals/pelican.jpg	Old	baseline	DO	H	H	0.982
25.249000000000002	3.0	CS-	tools/fan.jpg	Old	acquisition	DO	H	H	0.7090000000000001
32.333	3.0	CS-	tools/hedgeshears.jpg	New	foil	DO	FA	FA	0.888
39.416	3.0	CS+	animals/earthworm.jpg	New	foil	DO	FA	FA	1.1320000000000001
46.5	3.0	CS+	animals/tragopan.jpg	New	foil	MN	CR	CR	1.6380000000000001
53.6	3.0	CS-	tools/stapler.jpg	New	foil	MO	FA	CR	1.944
60.666000000000004	3.0	CS+	animals/marlin.jpg	New	foil	DO	FA	FA	1.3780000000000001
67.733	3.0	CS+	animals/camel.jpg	Old	acquisition	DO	H	H	0.99
74.816	3.0	CS+	animals/caterpillarhawkmoth.jpg	Old	extinction	DO	H	H	0.9490000000000001
81.9	3.0	CS-	tools/scratchawl.jpg	New	foil	MN	CR	CR	1.365
88.96600000000001	3.0	CS+	animals/slug.jpg	New	foil	MN	CR	CR	1.876
96.05	3.0	CS-	tools/measuringtape.jpg	Old	extinction	MO	H	M	1.205
103.15	3.0	CS-	tools/faxmachine.jpg	Old	baseline	MO	H	M	1.7280000000000002
110.21600000000001	3.0	CS+	animals/herring.jpg	Old	acquisition	MO	H	M	1.6380000000000001
117.3	3.0	CS-	tools/snowbrush.jpg	New	foil	MN	CR	CR	1.696
124.366	3.0	CS-	tools/levelmount.jpg	Old	acquisition	MN	M	M	2.106
131.45	3.0	CS+	animals/giraffe.jpg	Old	baseline	MN	M	M	1.9169999999999998
138.516	3.0	CS+	animals/goldfish.jpg	Old	extinction	MO	H	M	1.5190000000000001
145.6	3.0	CS+	animals/cricket.jpg	Old	extinction	DO	H	H	1.1340000000000001
152.7	3.0	CS+	animals/owl.jpg	New	foil	DO	FA	FA	1.324
159.8	3.0	CS+	animals/caracal.jpg	New	foil	MN	CR	CR	1.517
166.86599999999999	3.0	CS+	animals/pigeon.jpg	Old	baseline	DO	H	H	1.062
173.95	3.0	CS-	tools/edger.jpg	Old	extinction	MN	M	M	2.069
181.05	3.0	CS+	animals/mouse.jpg	Old	acquisition	DO	H	H	1.3559999999999999
188.15	3.0	CS-	tools/pick.jpg	New	foil	MO	FA	CR	1.226
195.25	3.0	CS-	tools/hairdryer.jpg	Old	baseline	MO	H	M	2.044
202.31599999999997	3.0	CS+	animals/dove.jpg	New	foil	MN	CR	CR	1.838
209.4	3.0	CS-	tools/gardenhose.jpg	Old	baseline	DO	H	H	0.995
216.46599999999998	3.0	CS+	animals/orangutan.jpg	New	foil	DN	CR	CR	1.635
223.55	3.0	CS-	tools/measuringcups.jpg	Old	acquisition	MO	H	M	1.575
230.65	3.0	CS+	animals/caterpillarpeacockmoth.jpg	Old	baseline	DO	H	H	1.1340000000000001
237.71599999999998	3.0	CS+	animals/dramaderry.jpg	Old	acquisition	MO	H	M	1.8219999999999998
244.8	3.0	CS-	tools/blackboard.jpg	Old	acquisition	MN	M	M	1.631
251.85	3.0	CS-	tools/monkeywrench.jpg	Old	extinction	MO	H	M	1.3659999999999999
258.916	3.0	CS-	tools/duster.jpg	New	foil	DN	CR	CR	1.258
266.0	3.0	CS-	tools/pizzacutter.jpg	New	foil	MN	CR	CR	1.35
273.066	3.0	CS-	tools/telephone.jpg	New	foil	MO	FA	CR	1.3769999999999998
280.133	3.0	CS+	animals/hyena.jpg	Old	extinction	MN	M	M	1.3869999999999998
287.216	3.0	CS+	animals/flamingo.jpg	Old	extinction	DO	H	H	1.2409999999999999
295.3	3.0	CS-	tools/sparkplug.jpg	Old	acquisition	MN	M	M	1.662
303.366	3.0	CS+	animals/gerbil.jpg	Old	baseline	MO	H	M	1.6909999999999998
311.45	3.0	CS-	tools/scissors.jpg	Old	baseline	MN	M	M	1.9780000000000002
319.51599999999996	3.0	CS+	animals/mink.jpg	Old	acquisition	DO	H	H	1.479
327.58299999999997	3.0	CS-	tools/laptop.jpg	New	foil	DN	CR	CR	2.185
335.666	3.0	CS-	tools/razorblade.jpg	New	foil	DN	CR	CR	1.244
343.733	3.0	CS+	animals/marmot.jpg	Old	extinction	DN	M	M	1.367
351.8	3.0	CS-	tools/ladder.jpg	Old	baseline	MO	H	M	1.44
359.88300000000004	3.0	CS+	animals/rooster.jpg	New	foil	DO	FA	FA	1.284
367.95	3.0	CS-	tools/battery.jpg	New	foil	MN	CR	CR	1.5719999999999998
376.033	3.0	CS+	animals/stinkbug.jpg	New	foil	DO	FA	FA	1.3019999999999998
384.116	3.0	CS+	animals/wasp.jpg	New	foil	MO	FA	CR	1.765
392.18300000000005	3.0	CS-	tools/workbench.jpg	Old	extinction	MN	M	M	1.935
400.267	3.0	CS+	animals/sheep.jpg	Old	acquisition	MN	M	M	1.9780000000000002
408.333	3.0	CS+	animals/mole.jpg	Old	baseline	MO	H	M	2.032
