onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	tools/carpetblower.jpg	Old	extinction	DO	H	H	2.104
11.117	3.0	CS-	tools/drillbit.jpg	Old	baseline	MO	H	M	1.624
18.217	3.0	CS-	tools/treadmill.jpg	Old	extinction	DO	H	H	1.25
26.283	3.0	CS+	animals/shark.jpg	Old	acquisition	DO	H	H	2.0780000000000003
34.367	3.0	CS+	animals/finch.jpg	Old	extinction	MO	H	M	1.475
42.467	3.0	CS+	animals/monkey.jpg	New	foil	MN	CR	CR	1.8459999999999999
49.533	3.0	CS-	tools/wateringcan.jpg	New	foil	DN	CR	CR	1.36
57.617	3.0	CS+	animals/rhino.jpg	Old	extinction	DO	H	H	1.112
65.683	3.0	CS-	tools/benchdogs.jpg	Old	acquisition	DN	M	M	1.605
72.767	3.0	CS-	tools/burnisher.jpg	New	foil	MN	CR	CR	1.619
80.867	3.0	CS-	tools/beadingtool.jpg	Old	baseline	DO	H	H	1.1640000000000001
88.93299999999999	3.0	CS+	animals/crane.jpg	New	foil	MO	FA	CR	1.7730000000000001
96.01700000000001	3.0	CS+	animals/koala.jpg	New	foil	DN	CR	CR	2.479
103.083	3.0	CS+	animals/stickinsect.jpg	New	foil	MO	FA	CR	1.944
111.15	3.0	CS-	tools/mallet.jpg	Old	acquisition	MO	H	M	1.745
118.21700000000001	3.0	CS-	tools/whistle.jpg	New	foil	DO	FA	FA	1.499
126.28299999999999	3.0	CS-	tools/caulkinggun.jpg	New	foil	MO	FA	CR	1.474
134.36700000000002	3.0	CS+	animals/catfish.jpg	Old	acquisition	MO	H	M	1.9369999999999998
142.45	3.0	CS+	animals/dragonfly.jpg	Old	baseline	DO	H	H	0.946
150.517	3.0	CS+	animals/prayingmantis.jpg	Old	baseline	MO	H	M	1.8130000000000002
158.567	3.0	CS-	tools/microscope.jpg	New	foil	DN	CR	CR	2.059
166.65	3.0	CS-	tools/keys.jpg	New	foil	MO	FA	CR	1.225
173.734	3.0	CS+	animals/assassinbug.jpg	Old	acquisition	MO	H	M	1.95
180.834	3.0	CS-	tools/paintbrush.jpg	Old	extinction	MO	H	M	1.401
188.93400000000003	3.0	CS+	animals/octopus.jpg	New	foil	MO	FA	CR	1.922
197.03400000000002	3.0	CS-	tools/tubeflaring.jpg	Old	acquisition	MN	M	M	1.5730000000000002
205.13400000000001	3.0	CS+	animals/seaslug.jpg	New	foil	MO	FA	CR	1.726
213.233	3.0	CS+	animals/llama.jpg	Old	extinction	DO	H	H	1.143
220.317	3.0	CS-	tools/viceclamp.jpg	Old	acquisition	MN	M	M	1.357
227.4	3.0	CS+	animals/angelfish.jpg	Old	baseline	DO	H	H	1.125
235.484	3.0	CS-	tools/reflexhammer.jpg	Old	baseline	DO	H	H	1.6340000000000001
242.584	3.0	CS+	animals/ladybug.jpg	New	foil	MO	FA	CR	1.19
