onset	duration	trial_type
4.033	15.5	animal
26.65	15.566000000000004	indoor
49.316	15.516999999999996	tool
71.95	15.566000000000004	outdoor
94.616	15.483999999999995	scrambled
113.1	6.0	rest
123.21600000000001	15.566999999999993	outdoor
145.9	15.532999999999989	animal
168.533	15.467000000000011	scrambled
191.1	15.483000000000004	tool
213.683	15.533000000000017	indoor
232.21599999999998	6.0	rest
242.31599999999997	15.467000000000011	scrambled
264.899	15.5	tool
287.51599999999996	15.567000000000007	indoor
310.199	15.5	animal
332.79900000000004	15.550000000000011	outdoor
351.349	6.0	rest
361.449	15.5	tool
384.04900000000004	15.467000000000038	scrambled
406.63300000000004	15.566000000000033	outdoor
429.316	15.5	indoor
451.916	15.5	animal
470.416	6.0	rest
