onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.05	3.0	CS+	animals/halibut.jpg	Old	extinction	DN	M	M	1.4369999999999998
11.2	3.0	CS+	animals/clam.jpg	New	foil	DN	CR	CR	1.3319999999999999
18.35	3.0	CS-	tools/eraser.jpg	Old	acquisition	MO	H	M	1.4909999999999999
25.5	3.0	CS-	tools/videogamecontroller.jpg	Old	extinction		M	M	
32.617	3.0	CS-	tools/shoehorn.jpg	Old	baseline	MO	H	M	1.168
39.75	3.0	CS-	tools/duffelbag.jpg	Old	extinction	DO	H	H	1.314
46.9	3.0	CS-	tools/crank.jpg	New	foil	DN	CR	CR	1.038
54.05	3.0	CS+	animals/partridge.jpg	Old	acquisition	MN	M	M	1.4040000000000001
61.2	3.0	CS-	tools/electricsewingmachine.jpg	New	foil	MN	CR	CR	1.6909999999999998
68.35	3.0	CS-	tools/smartphone.jpg	New	foil	DN	CR	CR	1.4
75.46600000000001	3.0	CS-	tools/compass.jpg	New	foil	DN	CR	CR	1.885
82.6	3.0	CS+	animals/anteater.jpg	Old	acquisition	DO	H	H	1.719
89.75	3.0	CS+	animals/cranebug.jpg	Old	extinction	MO	H	M	1.274
96.9	3.0	CS-	tools/weldinghelmet.jpg	Old	baseline	MO	H	M	1.5930000000000002
104.03299999999999	3.0	CS+	animals/dockbug2.jpg	New	foil	MO	FA	CR	1.411
111.18299999999999	3.0	CS+	animals/deer.jpg	New	foil	DO	FA	FA	1.115
118.333	3.0	CS+	animals/herculesbeetle.jpg	Old	baseline	DO	H	H	0.9690000000000001
125.46600000000001	3.0	CS+	animals/vulture.jpg	New	foil	DN	CR	CR	1.006
132.63299999999998	3.0	CS-	tools/woodchipper.jpg	Old	acquisition	MN	M	M	2.073
139.783	3.0	CS+	animals/quail.jpg	Old	baseline	MO	H	M	1.278
146.933	3.0	CS-	tools/vicegrips.jpg	New	foil	MN	CR	CR	1.3019999999999998
154.066	3.0	CS+	animals/cod.jpg	New	foil	DO	FA	FA	1.4
161.2	3.0	CS+	animals/starfish.jpg	Old	extinction	MO	H	M	1.4909999999999999
168.35	3.0	CS-	tools/stove.jpg	Old	baseline	MN	M	M	2.061
175.483	3.0	CS+	animals/emu.jpg	New	foil	MN	CR	CR	1.194
182.61599999999999	3.0	CS-	tools/airpump.jpg	Old	extinction	MN	M	M	1.6269999999999998
189.75	3.0	CS-	tools/toaster.jpg	Old	extinction	MN	M	M	1.893
196.88299999999998	3.0	CS-	tools/routerplane.jpg	Old	acquisition	DO	H	H	1.589
204.033	3.0	CS+	animals/snapper.jpg	Old	baseline	MN	M	M	2.252
211.183	3.0	CS-	tools/cuttingboard.jpg	New	foil	DN	CR	CR	1.604
218.333	3.0	CS-	tools/measuringdevice.jpg	Old	acquisition	MN	M	M	1.433
225.46599999999998	3.0	CS-	tools/paintroller.jpg	Old	baseline	MN	M	M	2.055
232.63299999999998	3.0	CS+	animals/ibises.jpg	New	foil	MN	CR	CR	2.8930000000000002
239.783	3.0	CS+	animals/canary.jpg	Old	extinction	MN	M	M	2.4130000000000003
246.916	3.0	CS+	animals/carp.jpg	Old	acquisition	MO	H	M	1.44
254.06599999999997	3.0	CS+	animals/lizard.jpg	New	foil	MO	FA	CR	1.028
261.199	3.0	CS-	tools/stethoscope.jpg	New	foil	MN	CR	CR	1.499
268.33299999999997	3.0	CS-	tools/tape.jpg	New	foil	DN	CR	CR	1.087
275.483	3.0	CS+	animals/turkey.jpg	Old	acquisition	MO	H	M	1.315
282.616	3.0	CS+	animals/hummingbird.jpg	Old	baseline	DO	H	H	0.986
289.76599999999996	3.0	CS-	tools/chisel.jpg	Old	baseline		M	M	
297.899	3.0	CS+	animals/waterbuffalo.jpg	Old	baseline	DO	H	H	1.061
306.033	3.0	CS+	animals/lion.jpg	New	foil	MO	FA	CR	1.265
314.166	3.0	CS-	tools/clippers.jpg	New	foil	MN	CR	CR	1.659
322.29900000000004	3.0	CS-	tools/weedeater.jpg	Old	acquisition	MN	M	M	1.124
330.45	3.0	CS+	animals/perch.jpg	Old	extinction	MN	M	M	1.7990000000000002
338.583	3.0	CS+	animals/salmon.jpg	Old	extinction	MO	H	M	1.074
346.733	3.0	CS-	tools/lawnmower.jpg	Old	acquisition	MO	H	M	1.756
354.88300000000004	3.0	CS-	tools/squeegee.jpg	Old	extinction	MO	H	M	1.7830000000000001
363.01599999999996	3.0	CS+	animals/gecko.jpg	New	foil	MO	FA	CR	1.463
371.149	3.0	CS+	animals/kangaroo.jpg	New	foil		CR	CR	
