onset	duration	trial_type
4.05	15.515999999999998	animal
26.683000000000003	15.566000000000004	indoor
49.35	15.515999999999998	tool
71.983	15.549999999999995	outdoor
94.633	15.466000000000006	scrambled
113.09899999999999	6.0	rest
123.21600000000001	15.549999999999995	outdoor
145.866	15.482999999999974	animal
168.449	15.466999999999983	scrambled
191.016	15.483000000000004	tool
213.61599999999999	15.549999999999983	indoor
232.166	6.0	rest
242.266	15.467000000000011	scrambled
264.83299999999997	15.5	tool
287.449	15.533999999999994	indoor
310.08299999999997	15.5	animal
332.699	15.567000000000007	outdoor
351.26599999999996	6.0	rest
361.366	15.5	tool
383.966	15.466999999999983	scrambled
406.54900000000004	15.534000000000047	outdoor
429.199	15.48399999999998	indoor
451.782	15.5	animal
470.282	6.0	rest
