onset	duration	trial_type	stimulus	response
8.05	5.0	CS+	stims2/animals/chicken.jpg	2
19.116	4.5	CS-	stims2/tools/handdrill.jpg	2
28.7	5.0	CS+	stims2/animals/peacock.jpg	2
38.766	4.5	CS+	stims2/animals/dog.jpg	2
49.35	4.0	CS-	stims2/tools/drill.jpg	2
60.416000000000004	4.5	CS-	stims2/tools/trowel.jpg	2
71.0	4.5	CS+	stims2/animals/moth.jpg	1
80.566	4.5	CS-	stims2/tools/computermouse.jpg	2
92.15	4.0	CS-	stims2/tools/coathanger.jpg	2
103.23299999999999	4.0	CS+	stims2/animals/dolphin.jpg	2
112.3	4.0	CS+	stims2/animals/koi.jpg	1
122.366	5.0	CS-	stims2/tools/glove.jpg	2
132.45	5.0	CS+	stims2/animals/sparrow.jpg	2
142.516	5.0	CS-	stims2/tools/ducttape.jpg	2
154.6	5.0	CS+	stims2/animals/rosechafer.jpg	1
164.666	5.0	CS-	stims2/tools/hoe.jpg	2
175.75	4.0	CS-	stims2/tools/circularsaw.jpg	2
186.81599999999997	4.0	CS+	stims2/animals/donkey.jpg	2
197.9	4.0	CS-	stims2/tools/saw.jpg	2
207.983	4.5	CS+	stims2/animals/hippo.jpg	2
217.549	4.5	CS-	stims2/tools/generator.jpg	2
228.11599999999999	4.0	CS+	stims2/animals/bluejay.jpg	2
239.2	4.5	CS+	stims2/animals/springhare.jpg	2
250.783	5.0	CS-	stims2/tools/loom.jpg	2
