onset	duration	trial_type
4.0169999999999995	15.316	animal
26.4	15.317	indoor
48.783	15.284000000000004	tool
71.133	15.317000000000007	outdoor
93.5	15.299999999999995	scrambled
111.8	6.0	rest
121.867	15.283	outdoor
144.2	15.283000000000017	animal
166.533	15.25	scrambled
188.85	15.300000000000011	tool
211.2	15.332999999999998	indoor
229.533	6.0	rest
239.6	15.283000000000017	scrambled
261.95	15.317000000000007	tool
284.33299999999997	15.333999999999945	indoor
306.733	15.266999999999996	animal
329.06699999999995	15.332999999999972	outdoor
347.4	6.0	rest
357.467	15.333000000000027	tool
379.86699999999996	15.317000000000007	scrambled
402.25	15.334000000000005	outdoor
424.65	15.317000000000007	indoor
447.034	15.300000000000011	animal
465.334	6.0	rest
