onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	4.0	CS-	tools/chisel.jpg	2	1.013	MN
13.065999999999999	4.5	CS+	animals/prayingmantis.jpg	1	1.33	DO
24.616	5.0	CS-	tools/transmissionwrench.jpg	2	1.636	MN
36.666	4.0	CS-	tools/shoehorn.jpg	2	1.694	DO
46.716	5.0	CS+	animals/dragonfly.jpg	1	2.9010000000000002	DO
57.766000000000005	5.0	CS+	animals/tiger.jpg	1	1.4469999999999998	MN
68.816	4.5	CS-	tools/ropeandpulley.jpg	1	3.967	MN
78.366	5.0	CS+	animals/flea.jpg	1	2.048	DO
90.416	5.0	CS+	animals/cow.jpg	1	1.376	
101.46700000000001	5.0	CS-	tools/electricbreaker.jpg	2	1.219	DO
111.516	5.0	CS-	tools/gardenhose.jpg	2	1.311	DO
121.566	4.5	CS+	animals/porcupine.jpg	1	1.598	DO
131.1	4.0	CS-	tools/plunger.jpg	2	1.776	DO
140.15	4.5	CS+	animals/quail.jpg	1	1.6019999999999999	DO
149.7	4.5	CS-	tools/faxmachine.jpg	2	1.975	MN
161.25	5.0	CS+	animals/giraffe.jpg	1	1.0090000000000001	DO
172.3	4.5	CS+	animals/mole.jpg	1	1.5819999999999999	DO
181.85	4.5	CS-	tools/wheelbarrow.jpg	2	1.6269999999999998	DO
192.4	4.5	CS+	animals/herculesbeetle.jpg	1	1.4809999999999999	MO
202.95	4.5	CS-	tools/rollingpin.jpg	2	1.402	MO
213.5	4.0	CS+	animals/baboon.jpg	1	1.056	MO
224.533	5.0	CS-	tools/reflexhammer.jpg	2	1.301	MN
236.583	4.0	CS-	tools/gong.jpg	2	2.364	MO
245.63299999999998	4.0	CS+	animals/snapper.jpg	1	1.3319999999999999	MN
254.683	4.0	CS+	animals/ostrich.jpg	1	1.419	DO
265.717	4.0	CS-	tools/plow.jpg	2	1.432	MN
275.767	4.5	CS+	animals/boar.jpg	1	0.963	MO
287.317	5.0	CS+	animals/hummingbird.jpg	1	1.284	MO
299.367	4.5	CS-	tools/weldinghelmet.jpg	2	1.22	MN
310.9	5.0	CS-	tools/drillbit.jpg	2	1.8030000000000002	MO
321.95	4.0	CS+	animals/crow.jpg	1	0.833	MO
332.0	5.0	CS-	tools/hairdryer.jpg	2	1.2009999999999998	MN
344.05	4.0	CS+	animals/pelican.jpg	1	0.983	MO
354.083	4.5	CS-	tools/paintroller.jpg	2	3.657	MO
363.63300000000004	4.0	CS+	animals/leopard.jpg	1	0.762	MN
374.68300000000005	5.0	CS-	tools/beadingtool.jpg	2	2.984	DN
384.733	4.5	CS-	tools/scissors.jpg	2	1.105	MO
394.267	5.0	CS+	animals/pike.jpg	1	1.042	DO
406.31699999999995	4.0	CS+	animals/angelfish.jpg	1	0.833	MO
415.35	4.0	CS-	tools/pliers.jpg	2	1.228	MN
424.4	4.0	CS-	tools/ladder.jpg	2	1.011	MO
434.45	4.0	CS+	animals/caterpillarpeacockmoth.jpg	1	2.002	DO
444.5	4.5	CS-	tools/rake.jpg	2	1.266	MO
456.05	4.5	CS+	animals/waterbuffalo.jpg	1	1.01	MN
467.6	4.0	CS-	tools/cheesegrater.jpg	2	1.113	DO
477.65	5.0	CS+	animals/pigeon.jpg	1	1.0270000000000001	MN
489.7	5.0	CS-	tools/stove.jpg	2	2.11	DN
500.75	4.5	CS+	animals/gerbil.jpg	1	1.187	DO
