onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.033	5.0	CS+	animals/starfish.jpg	2.0	1.9180000000000001	MO
13.966	4.5	CS-	tools/squeegee.jpg	2.0	2.032	MN
23.416	5.0	CS+	animals/hyena.jpg	1.0	1.8130000000000002	MO
33.366	4.5	CS+	animals/cat.jpg	1.0	1.1740000000000002	MN
44.766000000000005	4.0	CS-	tools/jumpercables.jpg	2.0	1.167	MN
54.683	5.0	CS-	tools/screwdriver.jpg	2.0	0.982	DO
65.616	4.5	CS+	animals/llama.jpg	1.0	1.131	MN
76.05	5.0	CS-	tools/paintbrush.jpg	2.0	1.0959999999999999	MN
87.96700000000001	4.0	CS+	animals/elephantafrican.jpg	1.0	1.409	DO
98.883	4.0	CS-	tools/videogamecontroller.jpg	2.0	1.043	MO
107.833	5.0	CS-	tools/carpetblower.jpg	2.0	1.264	DO
118.76700000000001	4.0	CS+	animals/perch.jpg	1.0	0.8640000000000001	MN
129.683	4.5	CS-	tools/measuringtape.jpg	2.0	0.9740000000000001	MO
140.11700000000002	4.5	CS+	animals/salmon.jpg	1.0	2.0180000000000002	DO
149.567	4.5	CS-	tools/monkeywrench.jpg	2.0	1.585	MO
159.017	4.0	CS+	animals/reindeer.jpg	2.0	1.024	MO
169.933	4.5	CS+	animals/halibut.jpg	1.0	2.173	MN
181.333	4.0	CS-	tools/extensioncord.jpg	2.0	0.718	MO
191.267	4.5	CS+	animals/finch.jpg	2.0	1.239	MO
201.7	4.0	CS-	tools/solderingtorch.jpg	2.0	1.046	MO
212.61700000000002	4.5	CS+	animals/zebra.jpg	2.0	1.305	MO
222.067	4.0	CS-	tools/bucket.jpg	2.0	0.972	MO
232.96599999999998	4.0	CS-	tools/microwave.jpg	2.0	1.08	DN
242.88299999999998	5.0	CS+	animals/goldfish.jpg	2.0	1.574	MO
254.8	5.0	CS+	animals/canary.jpg	2.0	1.3130000000000002	MN
265.733	5.0	CS-	tools/toaster.jpg	2.0	0.9620000000000001	MO
275.683	4.0	CS+	animals/flamingo.jpg	2.0	1.7719999999999998	MO
285.6	5.0	CS+	animals/caterpillarhawkmoth.jpg	2.0	1.751	MO
297.517	4.5	CS-	tools/camera.jpg	2.0	1.271	MO
307.95	4.0	CS-	tools/workbench.jpg	2.0	1.155	MN
317.883	4.0	CS+	animals/racoon.jpg	2.0	1.7469999999999999	MO
326.83299999999997	4.5	CS-	tools/padlock.jpg	2.0	1.0859999999999999	MN
336.267	5.0	CS+	animals/shrimp.jpg	2.0	1.36	MN
346.217	5.0	CS-	tools/campingstove.jpg	2.0	1.235	MO
358.13300000000004	5.0	CS+	animals/cranebug.jpg	2.0	1.859	DO
368.083	5.0	CS-	tools/airpump.jpg	2.0	1.736	MN
379.0	4.0	CS-	tools/chainsaw.jpg	2.0	1.791	MO
389.917	4.0	CS+	animals/skunk.jpg	2.0	1.499	MO
398.85	4.0	CS+	animals/aardvark.jpg	2.0	1.073	MO
409.767	4.5	CS-	tools/hammer.jpg	2.0	1.53	MO
420.2	4.5	CS-	tools/duffelbag.jpg	2.0	0.9620000000000001	MN
430.634	4.5	CS+	animals/marmot.jpg	2.0	1.858	MN
441.034	5.0	CS-	tools/blower.jpg	2.0	1.175	MO
452.95	4.5	CS+	animals/cricket.jpg	2.0	1.5819999999999999	MO
464.35	5.0	CS-	tools/treadmill.jpg		0.0	MO
476.267	5.0	CS+	animals/horse.jpg	2.0	2.154	
486.217	4.5	CS-	tools/edger.jpg	2.0	1.3869999999999998	MO
495.667	4.0	CS+	animals/rhino.jpg	2.0	2.066	DO
