onset	duration	trial_type
4.0169999999999995	15.3	animal
26.383000000000003	15.334000000000001	indoor
48.766999999999996	15.315999999999995	tool
71.15	15.332999999999998	outdoor
93.55	15.299999999999995	scrambled
111.85	6.0	rest
121.916	15.334000000000005	outdoor
144.3	15.299999999999983	animal
166.666	15.283999999999994	scrambled
189.016	15.300000000000011	tool
211.38299999999998	15.316000000000004	indoor
229.699	6.0	rest
239.74900000000002	15.300000000000011	scrambled
262.116	15.283000000000017	tool
284.466	15.315999999999974	indoor
306.849	15.300000000000011	animal
329.215	15.334000000000005	outdoor
347.54900000000004	6.0	rest
357.599	15.283000000000017	tool
379.949	15.300000000000011	scrambled
402.315	15.333000000000027	outdoor
424.715	15.333000000000027	indoor
447.115	15.300000000000011	animal
465.415	6.0	rest
