onset	duration	trial_type
4.034	15.266000000000002	animal
26.366999999999997	15.333000000000002	indoor
48.75	15.266999999999996	tool
71.084	15.332999999999998	outdoor
93.46700000000001	15.233000000000004	scrambled
111.7	6.0	rest
121.75	15.317000000000007	outdoor
144.11700000000002	15.233000000000004	animal
166.4	15.23399999999998	scrambled
188.68400000000003	15.266999999999996	tool
211.017	15.317000000000007	indoor
229.334	6.0	rest
239.38400000000001	15.25	scrambled
261.684	15.232999999999947	tool
283.98400000000004	15.300000000000011	indoor
306.334	15.233000000000004	animal
328.634	15.332999999999972	outdoor
346.967	6.0	rest
357.017	15.25	tool
379.31699999999995	15.25	scrambled
401.634	15.317000000000007	outdoor
424.017	15.300000000000011	indoor
446.36699999999996	15.283999999999994	animal
464.651	6.0	rest
