onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.033	3.0	CS-	animals/racoon.jpg	Old	extinction	DO	H	H	1.179
11.117	3.0	CS-	animals/quail.jpg	Old	baseline	DN	M	M	1.1840000000000002
18.217	3.0	CS-	animals/clam.jpg	New	foil	DN	CR	CR	1.186
25.3	3.0	CS+	tools/stethoscope.jpg	New	foil	DO	FA	FA	1.621
32.4	3.0	CS-	animals/rabbit.jpg	Old	acquisition	DO	H	H	1.062
39.483000000000004	3.0	CS+	tools/hourglass.jpg	New	foil	DN	CR	CR	1.1
46.567	3.0	CS+	tools/vacuumcleaner.jpg	New	foil	DN	CR	CR	1.119
53.667	3.0	CS-	animals/cranebug.jpg	Old	extinction	DO	H	H	1.851
60.75	3.0	CS+	tools/weedeater.jpg	Old	acquisition	DO	H	H	1.115
67.833	3.0	CS-	animals/lizard.jpg	New	foil	DO	FA	FA	1.339
74.933	3.0	CS+	tools/wheelbarrow.jpg	Old	baseline	DO	H	H	0.9670000000000001
82.01700000000001	3.0	CS-	animals/leopard.jpg	Old	baseline	DN	M	M	1.3259999999999998
89.117	3.0	CS+	tools/eraser.jpg	Old	acquisition	DO	H	H	1.087
96.21700000000001	3.0	CS-	animals/macaw.jpg	New	foil	DO	FA	FA	0.722
103.31700000000001	3.0	CS-	animals/clownfish.jpg	New	foil	DO	FA	FA	1.159
110.4	3.0	CS+	tools/shoehorn.jpg	Old	baseline	DN	M	M	1.374
117.5	3.0	CS+	tools/hammer.jpg	Old	extinction	DO	H	H	0.838
124.6	3.0	CS+	tools/toaster.jpg	Old	extinction	DO	H	H	1.028
131.683	3.0	CS-	animals/brown_bear.jpg	Old	acquisition	DO	H	H	0.8240000000000001
138.783	3.0	CS+	tools/electricsewingmachine.jpg	New	foil	DN	CR	CR	1.092
145.88299999999998	3.0	CS-	animals/cod.jpg	New	foil	DO	FA	FA	1.338
152.983	3.0	CS-	animals/herculesbeetle.jpg	Old	baseline	DO	H	H	1.248
160.067	3.0	CS-	animals/ibises.jpg	New	foil	DO	FA	FA	1.185
167.15	3.0	CS+	tools/spoon.jpg	Old	acquisition	DN	M	M	1.275
174.25	3.0	CS-	animals/lion.jpg	New	foil	DO	FA	FA	0.977
181.334	3.0	CS+	tools/cuttingboard.jpg	New	foil	DN	CR	CR	1.39
188.43400000000003	3.0	CS+	tools/pliers.jpg	Old	baseline	DO	H	H	1.0090000000000001
195.533	3.0	CS+	tools/videogamecontroller.jpg	Old	extinction	DO	H	H	1.074
202.63299999999998	3.0	CS+	tools/tape.jpg	New	foil	DN	CR	CR	1.222
209.734	3.0	CS+	tools/chisel.jpg	Old	baseline	DO	H	H	1.609
216.817	3.0	CS+	tools/measuringdevice.jpg	Old	acquisition	DN	M	M	1.729
223.9	3.0	CS+	tools/shovel.jpg	New	foil	DO	FA	FA	1.209
231.0	3.0	CS-	animals/starfish.jpg	Old	extinction	DO	H	H	1.7530000000000001
238.1	3.0	CS+	tools/magnifyingglass.jpg	New	foil	DO	FA	FA	1.124
245.2	3.0	CS+	tools/chainsaw.jpg	Old	extinction	DO	H	H	0.755
252.3	3.0	CS-	animals/salmon.jpg	Old	extinction	DO	H	H	0.885
259.384	3.0	CS-	animals/hummingbird.jpg	Old	baseline	DO	H	H	0.893
266.48400000000004	3.0	CS-	animals/kangaroo.jpg	New	foil	DO	FA	FA	0.765
273.567	3.0	CS-	animals/anteater.jpg	Old	acquisition	DO	H	H	1.3030000000000002
280.66700000000003	3.0	CS-	animals/partridge.jpg	Old	acquisition	DN	M	M	1.495
287.75	3.0	CS+	tools/lawnmower.jpg	Old	acquisition	DO	H	H	1.209
295.85	3.0	CS+	tools/compass.jpg	New	foil	DN	CR	CR	1.808
303.95	3.0	CS+	tools/stove.jpg	Old	baseline	DO	H	H	1.379
312.034	3.0	CS+	tools/nailgun.jpg	New	foil	DO	FA	FA	1.604
320.117	3.0	CS-	animals/gecko.jpg	New	foil	DO	FA	FA	1.1059999999999999
328.217	3.0	CS-	animals/chipmunk.jpg	Old	acquisition	DN	M	M	1.524
336.31699999999995	3.0	CS-	animals/halibut.jpg	Old	extinction	DN	M	M	1.39
