stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/mahimahi.jpg	1	5	CS-	acquisition	DO	24
animals/brown_bear.jpg	2	5	CS-	acquisition	DO	22
animals/shark.jpg	1	5	CS-	acquisition	DO	10
animals/herculesbeetle.jpg	2	4	CS-	baseline	DO	4
animals/zebra.jpg	2	4	CS-	extinction	DO	7
tools/paintbrush.jpg	2	7	CS+	extinction	MO	14
animals/elephantafrican.jpg	1	7	CS-	extinction	DO	15
tools/sparkplug.jpg	1	6	CS+	acquisition	DO	9
tools/gardenhose.jpg	2	5	CS+	baseline	MN	11
animals/anteater.jpg	2	5	CS-	acquisition	DO	7
animals/assassinbug.jpg	2	5	CS-	acquisition	MN	17
tools/padlock.jpg	3	5	CS+	extinction	MN	24
animals/cranebug.jpg	3	5	CS-	extinction	DO	9
tools/screwdriver.jpg	3	6	CS+	extinction	MO	6
animals/dragonfly.jpg	1	5	CS-	baseline	DO	5
tools/camera.jpg	2	6	CS+	extinction	DO	4
animals/flea.jpg	1	6	CS-	baseline	DO	2
tools/mallet.jpg	2	6	CS+	acquisition	DN	3
tools/viceclamp.jpg	1	5	CS+	acquisition	DO	2
tools/electricbreaker.jpg	2	6	CS+	baseline	DO	20
animals/chipmunk.jpg	1	6	CS-	acquisition	DN	3
tools/campingstove.jpg	2	6	CS+	extinction	DN	20
tools/transmissionwrench.jpg	1	5	CS+	baseline	DO	24
tools/paintroller.jpg	1	4	CS+	baseline	DO	3
animals/marmot.jpg	1	6	CS-	extinction	DO	10
tools/thermometer.jpg	1	3	CS+	acquisition	DO	4
tools/solderingtorch.jpg	2	1	CS+	extinction	DN	17
tools/benchdogs.jpg	3	1	CS+	acquisition	DN	5
tools/beadingtool.jpg	2	1	CS+	baseline	DO	21
tools/squeegee.jpg	1	4	CS+	extinction	DO	18
animals/camel.jpg	1	5	CS-	acquisition	DO	4
tools/pliers.jpg	1	5	CS+	baseline	DO	23
animals/horse.jpg	1	4	CS-	extinction	DO	3
animals/prayingmantis.jpg	2	5	CS-	baseline	DO	1
tools/sander.jpg	1	2	CS+	acquisition	DO	8
animals/tiger.jpg	1	1	CS-	baseline	MO	17
tools/toaster.jpg	1	6	CS+	extinction	DO	15
animals/goldfish.jpg	1	7	CS-	extinction	DO	24
animals/giraffe.jpg	1	7	CS-	baseline	DO	11
animals/racoon.jpg	1	7	CS-	extinction	DO	8
tools/lawnmower.jpg	1	6	CS+	acquisition	DO	6
tools/measuringcups.jpg	1	6	CS+	acquisition	DO	13
animals/snapper.jpg	1	5	CS-	baseline	DO	10
animals/duck.jpg	2	4	CS-	acquisition	MN	18
tools/faxmachine.jpg	1	1	CS+	baseline	DO	14
animals/quail.jpg	1	1	CS-	baseline	DN	8
tools/plow.jpg	1	1	CS+	baseline	DO	5
animals/flamingo.jpg	1	5	CS-	extinction	MO	14
animals/boar.jpg	1	3	CS-	baseline	MO	12
animals/ostrich.jpg	1	6	CS-	baseline	DO	9
animals/porcupine.jpg	1	5	CS-	baseline	DO	22
animals/angelfish.jpg	1	1	CS-	baseline	DO	3
animals/pigeon.jpg	1	1	CS-	baseline	DO	13
animals/baboon.jpg	1	1	CS-	baseline	DO	21
animals/gerbil.jpg	1	7	CS-	baseline	MO	24
animals/caterpillarpeacockmoth.jpg	1	7	CS-	baseline	DO	14
animals/sheep.jpg	1	5	CS-	acquisition	DO	1
animals/carp.jpg	1	5	CS-	acquisition	DO	13
animals/snail.jpg	2	5	CS-	acquisition	DO	21
animals/catfish.jpg	1	5	CS-	acquisition	DO	23
animals/herring.jpg	1	5	CS-	acquisition	MO	2
animals/dramaderry.jpg	3	2	CS-	acquisition	DN	12
animals/palmcockatoo.jpg	1	4	CS-	acquisition	DO	5
animals/mink.jpg	1	1	CS-	acquisition	DO	6
animals/starfish.jpg	2	1	CS-	extinction	DO	6
animals/halibut.jpg	2	1	CS-	extinction	DN	11
animals/cricket.jpg	3	2	CS-	extinction	DO	17
animals/cat.jpg	3	1	CS-	extinction	DO	18
animals/perch.jpg	2	1	CS-	extinction	DO	20
animals/skunk.jpg	2	1	CS-	extinction	MO	22
