stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
tools/blackboard.jpg	2	5	CS+	acquisition	DO	13
tools/lawnmower.jpg	2	5	CS+	acquisition	DO	18
tools/paintroller.jpg	3	4	CS+	baseline	DO	24
animals/reindeer.jpg	3	3	CS-	extinction	DO	2
tools/wheelbarrow.jpg	3	7	CS+	baseline	DO	11
tools/camera.jpg	2	1	CS+	extinction	DO	20
animals/mouse.jpg	3	3	CS-	acquisition	DO	9
tools/measuringdevice.jpg	2	2	CS+	acquisition	MO	6
animals/zebra.jpg	2	1	CS-	extinction	DO	11
tools/squeegee.jpg	2	6	CS+	extinction	DO	11
tools/ladder.jpg	3	7	CS+	baseline	DO	21
animals/marmot.jpg	3	2	CS-	extinction	DO	1
animals/snapper.jpg	3	3	CS-	baseline	DO	23
tools/duffelbag.jpg	3	5	CS+	extinction	DN	13
animals/ant.jpg	2	3	CS-	acquisition	DO	16
animals/baboon.jpg	3	2	CS-	baseline	DO	11
tools/cheesegrater.jpg	2	7	CS+	baseline	DO	12
animals/mink.jpg	3	5	CS-	acquisition	DO	15
tools/beaker.jpg	2	4	CS+	acquisition	DO	15
animals/hyena.jpg	2	2	CS-	extinction	DO	16
animals/rabbit.jpg	3	7	CS-	acquisition	DO	11
tools/gong.jpg	2	7	CS+	baseline	DO	19
animals/shark.jpg	3	3	CS-	acquisition	DN	3
animals/sheep.jpg	1	4	CS-	acquisition	DN	21
animals/pike.jpg	2	3	CS-	baseline	DO	10
animals/waterbuffalo.jpg	2	4	CS-	baseline	DO	13
animals/skunk.jpg	3	6	CS-	extinction	DO	13
tools/padlock.jpg	1	5	CS+	extinction	DN	14
animals/turkey.jpg	3	4	CS-	acquisition	DO	20
animals/caterpillarpeacockmoth.jpg	2	2	CS-	baseline	DO	17
animals/duck.jpg	3	7	CS-	acquisition	DN	24
tools/edger.jpg	2	5	CS+	extinction	DO	21
tools/treadmill.jpg	2	7	CS+	extinction	DO	17
tools/vegetablepeeler.jpg	2	7	CS+	acquisition	DO	10
tools/gardenhose.jpg	2	6	CS+	baseline	DO	4
tools/benchdogs.jpg	2	4	CS+	acquisition	DO	11
animals/hummingbird.jpg	3	3	CS-	baseline	DN	24
animals/perch.jpg	1	3	CS-	extinction	DO	7
tools/broom.jpg	2	5	CS+	acquisition	DO	23
animals/caterpillarhawkmoth.jpg	2	1	CS-	extinction	DO	10
animals/halibut.jpg	3	2	CS-	extinction	DO	8
animals/giraffe.jpg	2	3	CS-	baseline	DO	2
tools/pliers.jpg	1	7	CS+	baseline	DO	1
animals/boar.jpg	2	4	CS-	baseline	DO	9
tools/plunger.jpg	2	5	CS+	baseline	DO	2
tools/pruner.jpg	2	6	CS+	acquisition	DO	16
tools/bucket.jpg	2	7	CS+	extinction	DO	6
tools/screwdriver.jpg	1	7	CS+	extinction	DO	1
animals/tiger.jpg	2	4	CS-	baseline	DO	6
animals/herculesbeetle.jpg	2	4	CS-	baseline	DO	4
animals/porcupine.jpg	2	5	CS-	baseline	DO	8
animals/pelican.jpg	3	3	CS-	baseline	DO	15
