onset	duration	trial_type
4.033	15.482999999999995	animal
26.633000000000003	15.467000000000002	indoor
49.2	15.48299999999999	tool
71.783	15.467	outdoor
94.35	15.466000000000006	scrambled
112.816	6.0	rest
122.916	15.467000000000011	outdoor
145.483	15.466999999999983	animal
168.05	15.465999999999982	scrambled
190.61599999999999	15.466999999999983	tool
213.183	15.467000000000011	indoor
231.65	6.0	rest
241.75	15.466000000000006	scrambled
264.317	15.466000000000006	tool
286.883	15.467000000000038	indoor
309.45	15.466999999999983	animal
332.017	15.466000000000006	outdoor
350.483	6.0	rest
360.583	15.466999999999983	tool
383.15	15.467000000000038	scrambled
405.717	15.467000000000038	outdoor
428.284	15.466000000000006	indoor
450.85	15.466999999999983	animal
469.31699999999995	6.0	rest
