onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.05	4.0	CS-	animals/flea.jpg	1	2.084	DO
13.116	5.0	CS+	tools/pliers.jpg	2	1.125	DO
25.183000000000003	4.5	CS-	animals/giraffe.jpg	1	0.795	DO
34.766	4.5	CS-	animals/pigeon.jpg	1	0.6970000000000001	DO
45.333	4.5	CS+	tools/plunger.jpg	2	0.965	DO
54.9	4.0	CS+	tools/shoehorn.jpg	2	0.932	DO
63.983000000000004	4.5	CS-	animals/herculesbeetle.jpg	1	0.7659999999999999	DO
73.566	4.0	CS+	tools/gardenhose.jpg	2	0.735	DO
82.65	4.5	CS+	tools/transmissionwrench.jpg	2	0.9690000000000001	DO
93.23299999999999	4.0	CS-	animals/gerbil.jpg	1	0.69	DO
103.31700000000001	4.5	CS-	animals/tiger.jpg	1	0.6829999999999999	DO
112.9	4.0	CS+	tools/faxmachine.jpg	2	0.57	DO
121.96700000000001	5.0	CS-	animals/prayingmantis.jpg	1	0.682	DO
134.033	4.5	CS+	tools/rollingpin.jpg	2	0.787	DO
145.61700000000002	5.0	CS-	animals/porcupine.jpg	1	0.611	DO
157.683	5.0	CS+	tools/reflexhammer.jpg	2	1.041	DO
169.767	5.0	CS+	tools/scissors.jpg	2	0.562	DO
179.85	5.0	CS-	animals/boar.jpg	1	0.742	DO
191.917	4.5	CS+	tools/plow.jpg	2	0.8340000000000001	DO
202.483	5.0	CS-	animals/pike.jpg	1	1.0070000000000001	DO
213.567	4.0	CS+	tools/wheelbarrow.jpg	2	0.732	DO
223.65	4.0	CS-	animals/baboon.jpg	1	0.35	DO
234.733	4.0	CS-	animals/ostrich.jpg	1	0.872	DO
245.8	5.0	CS+	tools/cheesegrater.jpg	2	0.5670000000000001	DO
255.86700000000002	5.0	CS+	tools/electricbreaker.jpg	2	0.5529999999999999	DO
266.95	4.0	CS-	animals/waterbuffalo.jpg	1	0.39	DO
277.033	4.0	CS+	tools/stove.jpg	2	0.455	DO
288.1	4.5	CS+	tools/chisel.jpg	2	0.581	DO
299.684	5.0	CS-	animals/crow.jpg	1	0.336	DO
311.767	5.0	CS-	animals/pelican.jpg	1	0.691	DO
321.834	4.0	CS+	tools/ropeandpulley.jpg	2	0.6679999999999999	DO
331.917	4.5	CS-	animals/angelfish.jpg	1	0.627	MN
341.5	4.5	CS+	tools/weldinghelmet.jpg	2	0.5539999999999999	DN
351.084	4.0	CS-	animals/caterpillarpeacockmoth.jpg	1	1.834	DO
362.167	4.0	CS+	tools/beadingtool.jpg	2	2.29	DO
372.23400000000004	4.5	CS-	animals/mole.jpg	1	0.698	DN
382.8	4.0	CS-	animals/dragonfly.jpg	1	0.8270000000000001	DO
392.884	5.0	CS+	tools/gong.jpg	2	0.877	DO
404.95	4.5	CS+	tools/drillbit.jpg	2	0.795	DO
415.534	5.0	CS-	animals/quail.jpg	1	0.605	DN
425.61699999999996	5.0	CS-	animals/leopard.jpg	1	0.591	DO
437.684	4.5	CS+	tools/ladder.jpg	2	0.6940000000000001	DO
449.251	4.5	CS-	animals/cow.jpg	1	0.625	
459.81699999999995	4.0	CS+	tools/hairdryer.jpg	2	0.5529999999999999	DO
468.901	4.5	CS-	animals/snapper.jpg	1	0.583	DO
478.467	5.0	CS+	tools/rake.jpg	2	0.544	DO
490.551	4.0	CS-	animals/hummingbird.jpg	1	0.632	DN
500.61699999999996	5.0	CS+	tools/paintroller.jpg	2	0.7290000000000001	DO
