onset	duration	trial_type
4.0169999999999995	15.25	animal
26.333000000000002	15.300000000000004	indoor
48.7	15.299999999999995	tool
71.067	15.333000000000013	outdoor
93.45	15.283	scrambled
111.73299999999999	6.0	rest
121.8	15.333000000000013	outdoor
144.2	15.300000000000011	animal
166.55	15.25	scrambled
188.85	15.332999999999998	tool
211.25	15.317000000000007	indoor
229.567	6.0	rest
239.61700000000002	15.233000000000004	scrambled
261.9	15.333000000000027	tool
284.3	15.283000000000017	indoor
306.65	15.283000000000017	animal
329.0	15.317000000000007	outdoor
347.31699999999995	6.0	rest
357.36699999999996	15.315999999999974	tool
379.733	15.266999999999996	scrambled
402.06699999999995	15.315999999999974	outdoor
424.45	15.333000000000027	indoor
446.833	15.299999999999955	animal
465.13300000000004	6.0	rest
