onset	duration	trial_type	stimulus	response	response_time	recognition_memory
4.034	4.0	CS+	animals/catfish.jpg	1.0	1.655	
12.984000000000002	4.5	CS-	tools/blackboard.jpg	2.0	1.0490000000000002	
24.4	4.5	CS+	animals/rabbit.jpg	2.0	1.5490000000000002	DO
34.834	4.5	CS+	animals/chipmunk.jpg	1.0	1.4069999999999998	DN
44.284	4.0	CS-	tools/levelmount.jpg	2.0	1.936	DO
53.233999999999995	5.0	CS-	tools/sparkplug.jpg	2.0	0.9990000000000001	DO
63.184	5.0	CS+	animals/mahimahi.jpg	2.0	1.507	MO
75.1	4.5	CS-	tools/spoon.jpg	2.0	1.3019999999999998	DN
85.53399999999999	4.0	CS+	animals/palmcockatoo.jpg	1.0	1.024	MO
95.46700000000001	4.0	CS-	tools/pruner.jpg	2.0	1.173	DO
106.384	4.0	CS-	tools/routerplane.jpg	2.0	2.04	DN
117.31700000000001	4.0	CS+	animals/sheep.jpg	2.0	1.811	DN
127.25	4.5	CS-	tools/weedeater.jpg	2.0	1.179	DO
136.7	5.0	CS+	animals/partridge.jpg	1.0	1.244	MO
147.634	4.5	CS-	tools/woodchipper.jpg	2.0	1.262	DN
158.05	5.0	CS+	animals/camel.jpg	2.0	1.275	MO
168.984	5.0	CS+	animals/ant.jpg	1.0	1.165	DO
180.88400000000001	4.5	CS-	tools/eraser.jpg		0.0	DN
190.334	4.5	CS+	animals/assassinbug.jpg	1.0	0.86	DN
201.734	5.0	CS-	tools/thermometer.jpg	2.0	1.868	DO
213.63400000000001	4.5	CS+	animals/dramaderry.jpg	2.0	1.3530000000000002	DO
225.05	4.0	CS-	tools/fan.jpg	2.0	1.536	DO
235.967	4.5	CS-	tools/benchdogs.jpg	2.0	1.9780000000000002	DN
246.40099999999998	4.5	CS+	animals/brown_bear.jpg	1.0	1.546	MO
257.817	4.5	CS+	animals/seal.jpg		0.0	DO
268.251	5.0	CS-	tools/tubeflaring.jpg	2.0	1.114	DN
278.20099999999996	5.0	CS+	animals/mink.jpg	1.0	1.778	DO
289.151	4.0	CS+	animals/duck.jpg	1.0	1.45	MN
300.067	4.5	CS-	tools/sander.jpg	2.0	1.153	DN
310.501	4.5	CS-	tools/lawnmower.jpg	2.0	1.055	DO
319.95099999999996	4.5	CS+	animals/shark.jpg	1.0	1.7990000000000002	DO
331.36699999999996	5.0	CS-	tools/ruler.jpg	2.0	1.013	DN
343.284	4.0	CS+	animals/herring.jpg	2.0	2.489	MN
354.20099999999996	5.0	CS-	tools/mallet.jpg	2.0	1.186	
364.151	4.0	CS+	animals/mouse.jpg	1.0	1.791	DO
374.084	4.0	CS-	tools/measuringdevice.jpg	2.0	1.079	MO
385.001	5.0	CS-	tools/measuringcups.jpg	2.0	1.305	DN
394.95099999999996	5.0	CS+	animals/anteater.jpg	1.0	1.101	DO
404.901	4.0	CS+	animals/baldeagle.jpg	1.0	1.169	DN
413.851	5.0	CS-	tools/vegetablepeeler.jpg	2.0	1.105	
423.801	4.0	CS-	tools/wrench.jpg	2.0	1.052	MO
433.717	5.0	CS+	animals/turkey.jpg	1.0	1.015	DN
443.667	5.0	CS-	tools/viceclamp.jpg	2.0	0.847	DN
454.601	4.5	CS+	animals/carp.jpg	2.0	1.266	DO
466.017	4.0	CS-	tools/broom.jpg	2.0	1.574	DO
475.95099999999996	4.0	CS+	animals/firebug.jpg	1.0	0.981	DO
485.884	4.0	CS-	tools/beaker.jpg	2.0	2.025	DN
494.834	5.0	CS+	animals/snail.jpg	1.0	1.173	DO
