onset	duration	trial_type
4.0169999999999995	15.333000000000002	animal
26.416999999999998	15.332999999999998	indoor
48.8	15.299999999999995	tool
71.167	15.332999999999998	outdoor
93.55	15.25	scrambled
111.8	6.0	rest
121.867	15.315999999999988	outdoor
144.25	15.317000000000007	animal
166.63299999999998	15.266999999999996	scrambled
188.95	15.300000000000011	tool
211.317	15.332999999999998	indoor
229.65	6.0	rest
239.7	15.25	scrambled
262.0	15.300000000000011	tool
284.367	15.332999999999972	indoor
306.75	15.300000000000011	animal
329.11699999999996	15.315999999999974	outdoor
347.43300000000005	6.0	rest
357.5	15.300000000000011	tool
379.85	15.266999999999996	scrambled
402.167	15.333000000000027	outdoor
424.56699999999995	15.332999999999972	indoor
446.967	15.283000000000017	animal
465.25	6.0	rest
