onset	duration	trial_type
4.034	15.533	animal
26.684	15.566	indoor
49.367	15.499999999999993	tool
71.984	15.516000000000005	outdoor
94.617	15.516999999999996	scrambled
113.134	6.0	rest
123.234	15.516000000000005	outdoor
145.86700000000002	15.5	animal
168.467	15.5	scrambled
191.067	15.466999999999983	tool
213.65	15.533999999999994	indoor
232.18400000000003	6.0	rest
242.28400000000002	15.51600000000002	scrambled
264.9	15.484000000000036	tool
287.501	15.550000000000011	indoor
310.151	15.483000000000004	animal
332.751	15.550000000000011	outdoor
351.301	6.0	rest
361.401	15.466000000000006	tool
383.967	15.484000000000036	scrambled
406.56699999999995	15.550000000000011	outdoor
429.217	15.516999999999996	indoor
451.851	15.533000000000017	animal
470.384	6.0	rest
