stimulus	source_memory	typicality	trial_type	encode_phase	recognition_memory	trial_number
animals/camel.jpg	1	3	CS-	acquisition	DO	13
tools/squeegee.jpg	2	4	CS+	extinction	DO	7
tools/sparkplug.jpg	2	1	CS+	acquisition	MO	7
tools/hammer.jpg	3	7	CS+	extinction	MO	14
animals/giraffe.jpg	3	5	CS-	baseline	DO	3
tools/measuringcups.jpg	2	4	CS+	acquisition	DO	14
animals/mouse.jpg	1	5	CS-	acquisition	DO	1
tools/shoehorn.jpg	3	1	CS+	baseline	DO	21
tools/rollingpin.jpg	2	6	CS+	baseline	MO	18
animals/turkey.jpg	3	3	CS-	acquisition	MN	20
animals/rabbit.jpg	2	7	CS-	acquisition	DO	21
tools/videogamecontroller.jpg	3	5	CS+	extinction	DO	21
tools/ropeandpulley.jpg	2	2	CS+	baseline	DO	10
tools/carpetblower.jpg	3	2	CS+	extinction	MO	8
animals/ostrich.jpg	2	4	CS-	baseline	DO	23
tools/pruner.jpg	1	6	CS+	acquisition	MN	9
tools/microwave.jpg	3	5	CS+	extinction	MN	5
tools/chainsaw.jpg	1	6	CS+	extinction	DO	4
tools/cheesegrater.jpg	3	5	CS+	baseline	DO	7
animals/carp.jpg	2	7	CS-	acquisition	DO	9
tools/spoon.jpg	1	7	CS+	acquisition	DO	17
tools/stove.jpg	3	3	CS+	baseline	MN	8
animals/aardvark.jpg	1	1	CS-	extinction	MO	17
animals/caterpillarpeacockmoth.jpg	2	3	CS-	baseline	DO	10
tools/vegetablepeeler.jpg	3	2	CS+	acquisition	MO	5
animals/assassinbug.jpg	1	5	CS-	acquisition	MN	2
animals/zebra.jpg	2	7	CS-	extinction	DO	24
animals/quail.jpg	2	5	CS-	baseline	MO	18
animals/shark.jpg	2	5	CS-	acquisition	DO	23
animals/mahimahi.jpg	3	1	CS-	acquisition	DO	22
animals/canary.jpg	3	6	CS-	extinction	DO	21
tools/tubeflaring.jpg	2	1	CS+	acquisition	MN	6
tools/paintbrush.jpg	1	4	CS+	extinction	MO	20
tools/faxmachine.jpg	3	6	CS+	baseline	DN	3
animals/pigeon.jpg	1	4	CS-	baseline	DO	13
animals/snapper.jpg	3	3	CS-	baseline	DO	24
animals/elephantafrican.jpg	1	7	CS-	extinction	DO	2
animals/mole.jpg	3	1	CS-	baseline	DO	12
animals/goldfish.jpg	1	7	CS-	extinction	DO	13
animals/hummingbird.jpg	2	4	CS-	baseline	DO	16
animals/perch.jpg	2	5	CS-	extinction	MN	20
tools/viceclamp.jpg	1	1	CS+	acquisition	MO	13
tools/transmissionwrench.jpg	1	1	CS+	baseline	MN	13
tools/solderingtorch.jpg	3	3	CS+	extinction	DO	23
tools/woodchipper.jpg	2	1	CS+	acquisition	MO	10
tools/ladder.jpg	3	1	CS+	baseline	DN	12
animals/racoon.jpg	2	5	CS-	extinction	MO	18
animals/reindeer.jpg	3	1	CS-	extinction	MO	12
animals/leopard.jpg	2	5	CS-	baseline	MN	6
animals/porcupine.jpg	2	2	CS-	baseline	DO	8
animals/herculesbeetle.jpg	1	4	CS-	baseline	DO	11
animals/baboon.jpg	2	5	CS-	baseline	DO	2
animals/flea.jpg	1	1	CS-	baseline	DO	9
animals/cow.jpg	1	7	CS-	baseline	MN	1
animals/pelican.jpg	2	4	CS-	baseline	MO	21
animals/tiger.jpg	3	6	CS-	baseline	MN	15
animals/catfish.jpg	1	3	CS-	acquisition	DO	7
animals/snail.jpg	2	2	CS-	acquisition	DO	15
animals/mink.jpg	3	2	CS-	acquisition	DO	16
animals/chipmunk.jpg	1	5	CS-	acquisition	MO	8
animals/herring.jpg	1	5	CS-	acquisition	MO	17
animals/brown_bear.jpg	3	7	CS-	acquisition	DO	6
animals/partridge.jpg	2	5	CS-	acquisition	MO	19
animals/palmcockatoo.jpg	1	5	CS-	acquisition	DN	12
animals/cat.jpg	2	7	CS-	extinction	DO	4
animals/horse.jpg	3	7	CS-	extinction	MN	3
animals/cranebug.jpg	2	6	CS-	extinction	MO	14
animals/flamingo.jpg	2	7	CS-	extinction	DN	23
animals/finch.jpg	2	4	CS-	extinction	MN	10
animals/marmot.jpg	2	5	CS-	extinction	DO	15
