onset	duration	trial_type
4.05	15.534	animal
26.684	15.55	indoor
49.333999999999996	15.483000000000004	tool
71.934	15.516000000000005	outdoor
94.55	15.467	scrambled
113.01700000000001	6.0	rest
123.134	15.565999999999988	outdoor
145.817	15.483000000000004	animal
168.4	15.48399999999998	scrambled
191.0	15.5	tool
213.6	15.533999999999994	indoor
232.13400000000001	6.0	rest
242.234	15.467000000000011	scrambled
264.801	15.51600000000002	tool
287.41700000000003	15.550000000000011	indoor
310.084	15.5	animal
332.684	15.516999999999996	outdoor
351.20099999999996	6.0	rest
361.301	15.466000000000006	tool
383.86699999999996	15.48399999999998	scrambled
406.45099999999996	15.483000000000004	outdoor
429.051	15.550000000000011	indoor
451.70099999999996	15.5	animal
470.20099999999996	6.0	rest
