onset	duration	trial_type	stimulus	response
8.033	5.0	CS+	stims2/tools/coathanger.jpg	1
19.117	4.5	CS-	stims2/animals/rosechafer.jpg	2
30.683000000000003	4.0	CS+	stims2/tools/hoe.jpg	1
40.75	4.0	CS+	stims2/tools/handdrill.jpg	1
50.817	4.5	CS-	stims2/animals/dog.jpg	2
62.383	4.0	CS-	stims2/animals/dolphin.jpg	2
71.467	4.5	CS+	stims2/tools/saw.jpg	2
82.05	4.5	CS-	stims2/animals/hippo.jpg	2
93.634	5.0	CS-	stims2/animals/koi.jpg	2
105.71700000000001	5.0	CS+	stims2/tools/generator.jpg	2
117.78399999999999	4.5	CS+	stims2/tools/glove.jpg	2
127.35	5.0	CS-	stims2/animals/bluejay.jpg	2
137.434	4.5	CS+	stims2/tools/ducttape.jpg	2
149.0	5.0	CS-	stims2/animals/chicken.jpg	2
160.067	5.0	CS+	stims2/tools/circularsaw.jpg	2
170.13400000000001	4.0	CS-	stims2/animals/springhare.jpg	2
179.2	4.0	CS-	stims2/animals/sparrow.jpg	2
190.28400000000002	4.0	CS+	stims2/tools/loom.jpg	2
200.35	4.0	CS-	stims2/animals/donkey.jpg	2
209.417	4.5	CS+	stims2/tools/computermouse.jpg	2
218.984	5.0	CS-	stims2/animals/peacock.jpg	2
230.05	5.0	CS+	stims2/tools/trowel.jpg	2
242.13400000000001	4.0	CS+	stims2/tools/drill.jpg	2
251.217	4.5	CS-	stims2/animals/moth.jpg	2
