onset	duration	trial_type	stimulus	memory_condition	encode_phase	response	low_confidence_accuracy	high_confidence_accuracy	response_time
4.034	3.0	CS-	animals/herculesbeetle.jpg	Old	baseline	DO	H	H	1.724
11.167	3.0	CS+	tools/eraser.jpg	Old	acquisition	MO	H	M	1.406
18.3	3.0	CS+	tools/shoehorn.jpg	Old	baseline	DO	H	H	1.371
25.45	3.0	CS+	tools/crank.jpg	New	foil	DN	CR	CR	1.131
32.584	3.0	CS+	tools/videogamecontroller.jpg	Old	extinction	DO	H	H	1.111
39.717	3.0	CS+	tools/duffelbag.jpg	Old	extinction	DO	H	H	0.997
46.867	3.0	CS-	animals/quail.jpg	Old	baseline	MO	H	M	1.811
54.016999999999996	3.0	CS-	animals/partridge.jpg	Old	acquisition	MO	H	M	1.544
61.15	3.0	CS+	tools/vicegrips.jpg	New	foil	MN	CR	CR	1.591
68.3	3.0	CS+	tools/shovel.jpg	New	foil	MN	CR	CR	1.2819999999999998
75.434	3.0	CS-	animals/lizard.jpg	New	foil	MN	CR	CR	2.661
82.56700000000001	3.0	CS-	animals/halibut.jpg	Old	extinction	MO	H	M	1.605
89.71700000000001	3.0	CS-	animals/emu.jpg	New	foil	MN	CR	CR	2.419
96.85	3.0	CS-	animals/kangaroo.jpg	New	foil	DN	CR	CR	1.329
103.96700000000001	3.0	CS+	tools/woodchipper.jpg	Old	acquisition	MO	H	M	1.788
111.1	3.0	CS-	animals/anteater.jpg	Old	acquisition	MO	H	M	1.875
118.25	3.0	CS+	tools/nailgun.jpg	New	foil	DN	CR	CR	1.403
125.4	3.0	CS-	animals/cranebug.jpg	Old	extinction	MO	H	M	1.834
132.517	3.0	CS+	tools/weldinghelmet.jpg	Old	baseline	DO	H	H	1.344
139.65	3.0	CS-	animals/vulture.jpg	New	foil	MO	FA	CR	2.171
146.784	3.0	CS-	animals/snapper.jpg	Old	baseline	DO	H	H	1.4269999999999998
153.9	3.0	CS+	tools/staplegun.jpg	New	foil	DN	CR	CR	1.1420000000000001
161.05	3.0	CS+	tools/airpump.jpg	Old	extinction	DO	H	H	1.8780000000000001
168.18400000000003	3.0	CS+	tools/smartphone.jpg	New	foil	MO	FA	CR	2.184
