onset	duration	trial_type	stimulus	response
8.033	4.5	CS-	stims2/animals/peacock.jpg	2
19.583	5.0	CS+	stims2/tools/trowel.jpg	1
29.633000000000003	5.0	CS+	stims2/tools/hoe.jpg	1
41.683	5.0	CS+	stims2/tools/handdrill.jpg	1
52.733000000000004	4.0	CS-	stims2/animals/donkey.jpg	2
61.783	5.0	CS-	stims2/animals/dolphin.jpg	2
72.833	4.5	CS+	stims2/tools/ducttape.jpg	2
84.383	4.5	CS-	stims2/animals/bluejay.jpg	2
93.93299999999999	5.0	CS-	stims2/animals/hippo.jpg	2
104.98299999999999	4.0	CS+	stims2/tools/glove.jpg	2
115.03299999999999	4.0	CS+	stims2/tools/circularsaw.jpg	2
125.083	4.0	CS-	stims2/animals/sparrow.jpg	2
135.13299999999998	4.5	CS+	stims2/tools/computermouse.jpg	2
146.683	4.5	CS-	stims2/animals/rosechafer.jpg	2
156.233	4.5	CS+	stims2/tools/coathanger.jpg	2
166.783	5.0	CS-	stims2/animals/dog.jpg	2
176.833	4.5	CS-	stims2/animals/moth.jpg	2
186.38299999999998	4.0	CS+	stims2/tools/drill.jpg	2
197.416	5.0	CS-	stims2/animals/chicken.jpg	2
207.449	4.5	CS+	stims2/tools/saw.jpg	2
216.983	4.0	CS-	stims2/animals/springhare.jpg	2
228.033	4.0	CS+	stims2/tools/loom.jpg	2
239.083	5.0	CS+	stims2/tools/generator.jpg	2
251.13299999999998	4.0	CS-	stims2/animals/koi.jpg	2
