onset	duration	trial_type
4.0169999999999995	15.25	animal
26.316999999999997	15.232999999999995	indoor
48.6	15.232999999999995	tool
70.883	15.234000000000007	outdoor
93.167	15.233000000000004	scrambled
111.4	6.0	rest
121.45	15.23299999999999	outdoor
143.733	15.234000000000007	animal
166.017	15.233000000000004	scrambled
188.3	15.232999999999974	tool
210.583	15.234000000000007	indoor
228.817	6.0	rest
238.86700000000002	15.233000000000004	scrambled
261.15	15.233000000000004	tool
283.433	15.23399999999998	indoor
305.717	15.233000000000004	animal
328.0	15.233000000000004	outdoor
346.233	6.0	rest
356.283	15.23399999999998	tool
378.56699999999995	15.233000000000004	scrambled
400.85	15.233000000000004	outdoor
423.13300000000004	15.234000000000036	indoor
445.417	15.233000000000004	animal
463.65	6.0	rest
