onset	duration	trial_type
4.0169999999999995	15.267000000000001	animal
26.334	15.232999999999999	indoor
48.617	15.25	tool
70.917	15.25	outdoor
93.21700000000001	15.233000000000004	scrambled
111.45	6.0	rest
121.5	15.234000000000007	outdoor
143.784	15.233000000000004	animal
166.067	15.233000000000004	scrambled
188.35	15.234000000000007	tool
210.63400000000001	15.233000000000004	indoor
228.86700000000002	6.0	rest
238.917	15.233000000000004	scrambled
261.2	15.233000000000004	tool
283.483	15.23399999999998	indoor
305.767	15.233000000000004	animal
328.05	15.266999999999996	outdoor
346.31699999999995	6.0	rest
356.36699999999996	15.233000000000004	tool
378.65	15.233000000000004	scrambled
400.934	15.232999999999947	outdoor
423.217	15.233000000000004	indoor
445.5	15.25	animal
463.75	6.0	rest
